Gene_Name,S2N_ALL
U15637_s_at,0.785627811020951
U41515_at,0.785473169897174
HG4297-HT4567_at,0.785137028515637
X92720_at,0.784916435117543
M19878_s_at,0.784686550149836
M99701_at,0.784474867347661
Z34897_at,0.784274928269722
X82554_rna1_at,0.784138680289484
U67674_at,0.784123630965964
M83233_at,0.784084371714183
L33801_at,0.784063287833279
D87969_at,0.783976498939699
M63488_at,0.783956960297302
X87870_at,0.783861503634058
X99325_at,0.783529590105796
HG884-HT884_s_at,0.783350490544536
L76569_at,0.783288736127402
U28386_at,0.783273300944392
Y00636_at,0.78277786108779
J04031_at,0.782708532459706
M81379_at,0.782497667836107
U09646_at,0.782052893303528
U46023_at,0.781986865165845
X87613_at,0.781944030729492
U39226_at,0.781903568105441
U81262_at,0.781835734425478
M55671_at,0.781787236328367
X76770_at,0.781751092365053
U52830_at,0.781613898425908
U90547_at,0.781431341493441
X04706_s_at,0.781424195643611
M31328_at,0.781316788811687
D21090_at,0.781134644497586
L14848_s_at,0.781134056980998
U34070_s_at,0.780876336469058
U47686_s_at,0.780834112862287
X70649_at,0.780636617078426
X60188_at,0.780577950207141
U72206_at,0.780454712844463
Z69720_at,0.780202064882229
L49218_f_at,0.780049139621602
M28983_at,0.779919009911435
U58089_at,0.779818270117801
X98206_at,0.77933898428957
U33936_s_at,0.779186039046203
X98834_rna1_at,0.779165663779376
X83928_at,0.779153508574216
U31449_at,0.778950089971947
X57766_at,0.778743726178969
X07495_at,0.77869574772222
U07559_at,0.778535519300283
HG2480-HT2576_at,0.778451576294824
Z22534_at,0.778329930423601
AB003103_at,0.778314646469774
D29641_at,0.77822139486069
U53347_at,0.778192398961932
M15353_at,0.778051396333778
M29581_at,0.777994312902514
X68994_at,0.777980909647463
U18549_at,0.777904943893807
X80923_at,0.777818881693839
D13146_cds1_at,0.77719522632514
J00129_at,0.777126307263875
M37766_at,0.777026345196239
U11292_at,0.776982239083174
M95809_at,0.77697295010043
J00268_s_at,0.776910809959366
D78361_at,0.776672469608938
U70323_at,0.776624129511168
L10373_at,0.776551426517178
D50925_at,0.77597818529144
X76013_at,0.775902314027725
X94453_at,0.775678264057501
D38555_at,0.775569061605758
U08815_at,0.775569011058184
L34600_at,0.775412464762634
X89267_at,0.77506761630015
X66087_at,0.774923018269787
HG1595-HT4788_s_at,0.774904837612183
U16812_s_at,0.774784962527361
X89984_at,0.774501809970017
D87024_at,0.774310915050166
U60805_at,0.774294150523943
U58331_at,0.774276958292974
X16699_at,0.774204539076513
AF000177_at,0.774014284526448
L78267_at,0.773891587760545
L22454_at,0.773756212893566
U13695_at,0.773746473484965
M74089_at,0.773576774800959
M30496_at,0.773313558355409
M37457_at,0.773221161852914
HG1602-HT1602_at,0.773030035396345
X85753_at,0.772831264876366
J03779_at,0.772776412359493
X05276_at,0.772763624886539
X99209_at,0.77266730309984
U25849_at,0.772648114033316
U80017_rna1_at,0.772411132715905
U96915_at,0.772386892527466
HG2562-HT2658_s_at,0.772205262096704
J04177_at,0.772158795854598
U35835_s_at,0.772081942288985
L36922_at,0.772056251032347
U85658_at,0.771978996617793
D14662_at,0.771962249251196
X65293_at,0.771836664789925
U88964_at,0.771746036662166
M14200_rna1_at,0.771360216351654
D42046_at,0.771216158334022
M22490_at,0.771206818806412
Z68274_at,0.771169711308435
HG3976-HT4246_at,0.771018342572152
L36870_at,0.770887033606514
Z21707_at,0.770884558763206
M12036_at,0.770884558763206
U32581_at,0.770767311781779
M93107_at,0.770698052024362
D83174_s_at,0.770521061610806
U07358_at,0.770406065292526
Z24725_at,0.770182564891081
U66561_at,0.770107871675145
U26710_at,0.769906446740281
HG36-HT4101_s_at,0.769688617111887
Z14000_at,0.769679078417737
U64105_at,0.769601598969772
U43148_at,0.768959432159591
M86934_at,0.768924014403069
U22055_at,0.768831535754456
U59919_at,0.768811055261359
Y09216_at,0.768779329705311
HG2668-HT2764_at,0.768775649698774
L29218_at,0.768468715803272
M24748_cds2_s_at,0.768460570304706
X97064_at,0.768348356142044
U62962_at,0.768230870968166
U00957_at,0.768213716157142
U65918_f_at,0.768173015710722
U28049_at,0.768045908547146
X55005_rna1_at,0.768009059520887
U76010_at,0.767934154462399
D31628_s_at,0.767709456113476
U66059_cds7_at,0.767603099694897
U94836_at,0.767588863948788
U57623_s_at,0.767274644075853
AF007111_at,0.767252002067925
M18700_s_at,0.767195354926234
D21262_at,0.767156613936514
L77730_at,0.767155619330796
U44848_at,0.766521140868483
X55037_s_at,0.766437690699885
M63623_at,0.766388021206736
U31875_at,0.766314314270792
U17032_at,0.765773224203107
L38500_at,0.765771672721259
AC000066_at,0.765767798958653
X60489_at,0.765479989242087
M19301_at,0.765454416418214
M64174_at,0.76514321494885
L00137_cds1_at,0.765001232928679
HG4660-HT5073_at,0.764929363933242
U50822_rna1_s_at,0.764773684258581
U48408_at,0.764630927907557
U67092_at,0.764603473293637
AJ001047_at,0.764603473293637
D50919_at,0.764410186120275
X80915_rna1_at,0.764327109211807
U01147_at,0.764119882854916
M86699_at,0.763939635758439
HG658-HT658_f_at,0.763840091883804
S82024_at,0.76379382023684
U79258_at,0.76372177711049
X91653_s_at,0.763680378976587
U91932_at,0.763651690319337
L18960_at,0.763619469278082
J03805_s_at,0.763598221259792
AB001106_at,0.763543779170638
L48692_at,0.763390298750247
X65233_at,0.763388157463648
U40763_s_at,0.763166466590928
U63842_at,0.763165071998252
U90550_at,0.763027820997176
U82613_at,0.763025301451921
L05597_at,0.762882889058888
M88468_at,0.762764287395527
X06318_at,0.762749925108308
X99350_rna1_at,0.762700551656163
X69398_at,0.762638479331299
S66896_at,0.762557500215444
M96982_at,0.762429521209237
M69013_at,0.762139798048453
U27325_s_at,0.76187540549556
Y11897_at,0.761627226849406
U75370_at,0.761487314951185
U75272_s_at,0.761467942280985
U91327_at,0.761427879061185
D63876_at,0.761414974228047
U38980_at,0.761387704575691
X74104_at,0.761291174104264
X99886_s_at,0.761141831857733
X64269_at,0.761140060684589
HG4126-HT4396_at,0.761136703631072
U67988_at,0.761091580881119
D21241_xpt1_s_at,0.761049043085071
M80333_at,0.760759751600185
U90543_at,0.76071550203015
L39874_at,0.760666937104539
M13194_at,0.760539559115915
U61981_at,0.760457904365558
S81419_at,0.760452828866718
HG4336-HT4606_at,0.760398918374462
K01383_at,0.760329483433485
U73167_cds5_at,0.760217066431582
D80001_at,0.760187847396663
D28124_at,0.760184523305433
U91521_at,0.759833976998766
D88213_at,0.759789511239065
X67155_at,0.759788532433559
X03363_s_at,0.759725397718447
Z21488_at,0.759700454684716
Z29090_at,0.758811085081487
X58529_at,0.758741424545454
M14764_at,0.758725255852265
D63485_at,0.758711396455727
Y10505_at,0.758519391768052
U34605_at,0.758478880037948
X59739_at,0.75829330918445
U89336_cds1_at,0.757959185422532
U48263_at,0.75794450030634
L10284_at,0.757852627822758
D13988_at,0.757793894206158
U66083_at,0.757680873953639
U00930_at,0.757614815305623
L07541_at,0.757570473063232
S75463_at,0.757563421241464
D87455_at,0.757520495411913
M27749_at,0.757483197959654
U86529_at,0.757430008001284
U06631_at,0.757397590529589
U73379_at,0.757380443916903
U28686_at,0.757346229898585
X17093_at,0.757130680214194
D49958_at,0.756897170907176
X62534_s_at,0.756882200916424
X14885_rna1_s_at,0.756634821171458
M73047_at,0.756498266088038
AJ000099_s_at,0.756494252656697
D63851_at,0.756333992866647
U96113_at,0.756047383074207
L06133_at,0.755918519019486
L33404_at,0.755763886707542
X78817_at,0.75517542095293
Z49254_at,0.755100835736501
L24559_at,0.754855733284001
X63422_at,0.754539980160235
M80482_at,0.754505940112054
HG960-HT960_at,0.754399629446715
AD000684_cds1_at,0.754388654447305
HG2197-HT2267_s_at,0.754329088388332
X51730_at,0.754236203989176
X87176_at,0.754184233770373
U13913_s_at,0.75402948240904
D14694_at,0.753568196371869
L39064_rna1_at,0.753523776422308
M29540_at,0.753377991542176
U68105_s_at,0.753250653295747
X82456_at,0.753184351606113
M98776_rna1_at,0.752963729686949
U70671_at,0.752876997167977
M14306_at,0.752629713903693
D49489_at,0.752294782142894
U49441_at,0.751994132726625
U09759_at,0.751962391253679
X73113_at,0.751751760583865
U97188_at,0.751691472242971
U23850_s_at,0.751649366999408
D00408_at,0.751616849918145
U37143_at,0.751580435892592
D89377_at,0.751578823801259
U64315_s_at,0.751340541514449
X66364_at,0.75124697135194
HG3437-HT3628_s_at,0.751210692769904
U58032_at,0.751083936969419
AF001620_at,0.75106853060571
Z47043_at,0.751065550991372
U17034_at,0.750741507947175
M91585_at,0.750700817107732
D21239_at,0.750535127346654
X82877_at,0.750483624730274
L33930_s_at,0.750430869526157
HG3934-HT4204_at,0.750317588544188
M12125_at,0.750278348538539
U26032_at,0.750261882044624
M98833_at,0.750167579130112
Z29064_at,0.750113121135247
L00635_at,0.749885991797637
X13930_f_at,0.749881213801395
J03459_at,0.749799396593126
U50531_at,0.749721992168751
L38616_at,0.749676128692586
L16862_at,0.749657378852145
U82321_at,0.749629556417223
D63481_at,0.749538744977859
D86981_at,0.74949976951471
D85527_at,0.7491041693309
U79241_at,0.748940827509361
J03060_at,0.748723746774422
U79294_at,0.748689160363549
M84424_at,0.748459225586326
Y08265_s_at,0.748405477313046
L16782_at,0.748376785306177
D45917_s_at,0.748238116715684
M14745_at,0.74795206190272
D86549_at,0.747904699900301
M18255_cds2_s_at,0.747861184250431
M97388_at,0.747672417423594
X62048_at,0.747664767538162
V00572_at,0.747608751960439
D13897_rna2_at,0.74756217815566
D86982_at,0.747364912214651
L25876_at,0.747328071027996
M93143_at,0.747255221286893
X72632_s_at,0.747214975415133
L16991_at,0.74715588974695
Y12812_at,0.747129624811897
X91504_at,0.746841520794645
S76617_at,0.746588785331119
S76992_at,0.746556558704144
U31501_at,0.746530700312167
D31763_at,0.746523485423967
HG1155-HT4822_at,0.746347968698658
M60828_at,0.746295224669085
X80200_at,0.746217140918194
AF000959_at,0.746115099065443
U37251_at,0.746106527143935
U90915_at,0.746043903622382
Z29572_at,0.746035215653196
U09860_at,0.74589746456761
D63476_at,0.745649774791806
X17576_at,0.745616132012111
U09367_at,0.745600265429639
D28476_at,0.745528683842717
J05614_at,0.745516715431587
U02570_at,0.745514883896163
HG3523-HT4899_s_at,0.745461866604261
D25248_at,0.745435462081202
S82198_at,0.745355889152402
M30448_s_at,0.745289060609822
D86550_at,0.74528093871993
U34252_at,0.745259744269341
X70811_at,0.745110160466439
U81802_at,0.745033113004116
D87470_at,0.744999046064135
X85781_s_at,0.744937790877254
HG4606-HT5011_at,0.744933679473574
U72511_at,0.744915428213023
X91648_at,0.744908963936035
U17163_at,0.744788743392375
X95152_rna1_at,0.744611028920008
U10473_s_at,0.74454692770067
L11284_at,0.744303039916909
Z49194_at,0.744193029309747
D13630_at,0.744187018506881
HG2149-HT2219_at,0.74414481876498
D00596_at,0.744114172976631
U01824_at,0.743968764154098
U04847_at,0.743950564878047
X86019_at,0.743899642764461
M13829_s_at,0.743759619145635
S81893_at,0.743299873309719
U13948_at,0.743209835431238
AB000905_at,0.743084567584396
M17863_s_at,0.74296916662117
D86988_at,0.742755317949722
AF006087_at,0.742257519208393
Y09305_at,0.742216645679825
X05608_at,0.742154894283302
X15422_at,0.742075499042376
L18877_f_at,0.74204337350563
X71877_at,0.741580256289427
U12707_s_at,0.741525997971213
L13852_at,0.741414100644812
HG406-HT406_at,0.741370770571529
D37931_at,0.7411155438789
X52889_at,0.741073866267428
U40282_at,0.740814127150886
X04366_at,0.740781418341547
D86519_at,0.74076383682782
D63483_at,0.740727695193594
X76942_s_at,0.740696574331491
Z83336_at,0.740641198917473
U36764_at,0.740623465177941
AB000464_at,0.740593596690654
X74330_at,0.740592363048872
U66052_at,0.740516941010896
L40357_at,0.740422258877962
X86098_at,0.74038276030469
U34587_at,0.740352975544743
X54993_s_at,0.74032017909887
U22233_at,0.740277942210996
U30828_at,0.740135857517852
X51801_at,0.740115614677236
X02596_at,0.74007006388525
X78136_at,0.739566371407868
L08187_at,0.739391155486219
M74826_at,0.739228688280519
HG2809-HT2920_s_at,0.739224973931614
U80017_rna3_at,0.738907722243117
L26336_at,0.738840992857596
X51435_s_at,0.738763649632189
U25029_at,0.7385145887589
D44466_at,0.738502892808527
U68727_at,0.738408136556061
Z74792_s_at,0.738096379481703
Z69043_s_at,0.737854160802368
HG4582-HT4987_at,0.737593004790049
M90356_f_at,0.737498711130306
X16983_at,0.737166841213882
X59932_s_at,0.737099505710115
U90905_at,0.73702706265001
U90336_at,0.736791285882276
X82895_at,0.736756782495712
M36430_s_at,0.736690384166053
U40846_s_at,0.736587887633783
U58516_at,0.736216721948245
X86681_at,0.736189413440398
M61916_at,0.736130336245666
U37055_rna1_s_at,0.736100709963939
U96781_cds1_at,0.736052276068424
U10439_at,0.736043085669434
D49396_at,0.735987042998513
U35376_at,0.735923526560186
M58460_at,0.735702565516148
D00749_s_at,0.735487286989441
HG4114-HT4384_at,0.735337357050252
S85655_at,0.735141602954876
X58377_at,0.735130349447095
X65550_at,0.735063521744496
X68486_at,0.734984201971268
D82347_at,0.734850497192412
U22963_at,0.734808479573251
U78678_at,0.734682658910311
L14813_at,0.734670191702447
U11037_at,0.734420479806303
L37127_at,0.734114422432379
D26068_at,0.734000310258026
D79986_at,0.733750001691778
J00210_rna1_at,0.733428922883797
X75304_at,0.733399391505266
L25851_at,0.733154379178652
M63896_at,0.732695693868878
U52112_rna1_at,0.732548328566324
X74614_at,0.732547052905004
U79252_at,0.732377724627487
X81003_at,0.732316657843449
AC000063_s_at,0.732316392452271
X95095_at,0.732246156965825
U96629_rna2_at,0.732087352672701
L05187_at,0.732035673683096
D87127_at,0.732007752936008
D16294_at,0.731828189640618
M94633_at,0.731742994971734
X60787_s_at,0.731656645246108
D26443_at,0.731651458158242
Z11899_s_at,0.731619489973844
U35407_at,0.731619180290012
HG2320-HT2416_at,0.731557711854284
U66615_at,0.731553519641444
X72889_at,0.731553517410139
D87438_at,0.731535042865531
X78926_at,0.731410365151927
D89016_at,0.731265461092174
M55265_at,0.731118909676268
U52112_rna5_at,0.730878290192905
U43747_s_at,0.730863831011182
L40380_at,0.730816120145884
D86957_at,0.730748099170548
Y00764_at,0.730675024967234
X61373_at,0.730623288383369
X64728_at,0.730594582672636
U79288_at,0.730412182282647
M23323_s_at,0.73031872302289
J00148_cds2_f_at,0.730170783376279
J02611_at,0.730140050261447
D87685_at,0.730101456139865
M61853_at,0.730020277127913
U13061_rna1_at,0.729957779107724
AB002318_at,0.729300616216131
Z11518_s_at,0.72924875687294
U79271_at,0.729131382277757
L15309_at,0.729035129390524
U77129_at,0.728880047133524
U89336_cds4_at,0.728876064473426
Z22970_at,0.728841573505579
X95648_at,0.72880739220734
X62466_at,0.728579858216685
Y13247_at,0.728526710575766
U43527_at,0.728359109937865
AB001325_at,0.72800218610677
X71129_at,0.727989765516227
HG870-HT870_at,0.727975746488235
M20471_at,0.727970095422493
Y08976_at,0.727868262443569
D88152_at,0.727776301183076
M74558_at,0.72776777181119
U77718_at,0.727609688761427
X70218_at,0.727438428827329
D63487_at,0.72740206774794
U77975_at,0.727364845618266
HG644-HT644_at,0.727116345801448
U09716_s_at,0.727033562130316
U71374_at,0.727001024903351
HG243-HT243_s_at,0.72694009180994
X13546_rna1_at,0.726708893455521
U90546_at,0.726634972622484
HG4332-HT4602_at,0.726267311508246
U90544_at,0.726259021866417
U19142_at,0.725939145513885
U11872_at,0.725922114954254
D31797_at,0.725851484113212
X70944_s_at,0.725741120003318
Z97054_xpt2_at,0.72566731838064
U37690_at,0.725628739329994
Z78289_at,0.72560040043693
D31846_at,0.725563611860351
D87077_at,0.72524051122722
M62397_at,0.725189927359199
J02888_at,0.725123995565008
D87684_at,0.725024488032938
U30246_at,0.724970972966297
L27841_at,0.724755895012492
HG2280-HT2376_at,0.724710402485552
X95808_s_at,0.724507326348644
M97287_at,0.724411479868643
L40401_at,0.724306645078626
U58130_at,0.724207933161459
L13698_at,0.72387842427323
M33764_at,0.72384775132938
X57522_at,0.723828214354076
U60206_s_at,0.723826843878306
M62400_at,0.723677970771955
D15057_at,0.723379114024455
S79048_at,0.723347917114231
M63603_at,0.723130150865106
U43374_at,0.723101290898354
U51478_at,0.72303108884906
L13800_at,0.723009821693388
M16714_at,0.722984565695734
Y10205_at,0.722925653795651
U95006_at,0.722838434093446
S67156_at,0.722793453238826
S43646_at,0.722762506293687
HG662-HT662_at,0.72270723710108
X54199_s_at,0.722538780683385
Z47038_s_at,0.722380880416402
U18300_at,0.722360525115862
S77812_at,0.722345213164006
U49928_at,0.722022693476037
J04093_s_at,0.722010785649968
X73478_at,0.721916253943742
X69978_at,0.721897392559649
U46116_at,0.72156887756957
D79999_at,0.721544166331813
M60751_at,0.721526850208275
D28114_at,0.721443681256715
X89430_at,0.721438253825839
U73338_at,0.721376623756837
U09851_s_at,0.721114321399085
U60116_at,0.720887284357977
D80010_at,0.720870054142164
Z29505_at,0.720755006158121
M92303_at,0.720695937406657
U40490_at,0.720676240116657
HG1071-HT1071_at,0.720626586837092
M13150_s_at,0.720592450838933
M14219_at,0.720571382916755
U94586_at,0.720414750616266
D86096_cds1_s_at,0.720231337933748
U01828_at,0.720189166893755
M62486_at,0.720022064273549
X76498_at,0.719898366380254
M26958_s_at,0.719807965733183
M38180_rna1_at,0.719736165801171
L29008_at,0.719681010669225
Y10207_at,0.719605100488432
U34301_r_at,0.719549382468281
U92027_at,0.719258556054683
M86707_at,0.719051322774023
M92449_at,0.719035741178627
M64347_at,0.718988187450616
Z74615_at,0.718787818921316
X67697_at,0.718693441102924
M36067_at,0.71866270230276
M23263_at,0.718638647409
U17579_rna1_at,0.718589513027159
U07695_at,0.7184361850646
X15088_at,0.718188450089282
U31556_at,0.718075693655139
U59913_at,0.717988593487457
L78440_at,0.717819949602463
X65633_at,0.717653531335626
U31903_s_at,0.717258642516318
Z25521_s_at,0.717169440321056
L10615_s_at,0.717139015449423
X83705_s_at,0.716908075842487
L33842_rna1_at,0.716801221435913
S78296_at,0.716793001498276
L77559_at,0.716736171204746
M80629_at,0.716458229127878
U52077_s_at,0.716323882621868
U19906_at,0.716287540117702
X17059_s_at,0.716128393300931
U28369_at,0.716001591147101
S62904_s_at,0.715905611695232
J03756_at,0.715901724490707
HG3432-HT3621_at,0.715805216174018
D83542_at,0.71580251788077
U94832_at,0.715704822035306
X69636_at,0.715690899918156
M21539_at,0.715647226957839
M24351_cds3_s_at,0.715641138149705
X16416_at,0.715561529517001
M29550_at,0.715449999358717
U32849_at,0.715445921490101
U50527_s_at,0.715420352391974
M19650_s_at,0.715325465934794
HG2538-HT2634_at,0.715299910471918
L39060_at,0.715253585489816
X14894_at,0.715222933819677
U00943_at,0.715193688231322
D87845_at,0.715032847611413
Y10510_at,0.714938918693458
U66406_at,0.714826731683979
U65533_s_at,0.714800126616164
L38025_at,0.714800126616164
J00219_s_at,0.714688436701241
U67611_at,0.714656079879834
D83017_s_at,0.714443009856765
X68561_at,0.714157736987396
X61123_at,0.714031023912666
D30742_at,0.713683857530477
M25756_at,0.713680496304489
U36501_at,0.713517441469966
M60284_s_at,0.713420777753585
X97198_at,0.713403988968435
HG3994-HT4264_at,0.713245913532175
U37707_at,0.713167033438419
X03934_at,0.713138452507621
Y08409_at,0.713111439043903
U18383_s_at,0.713017429201472
U06698_at,0.712975840775769
HG2573-HT2669_at,0.71275820817719
M18533_at,0.712654770363413
U12140_at,0.712467013080045
Y00318_at,0.712439014122445
U24056_s_at,0.712422129862354
S78187_at,0.712400104262443
M62994_at,0.712327580584463
HG1649-HT1652_at,0.712306002394414
D83778_at,0.712035434564303
U31929_s_at,0.711894406380463
M30773_at,0.711869628706305
M28439_at,0.711834021070268
U52426_at,0.711710133046346
L05425_at,0.711676055059233
U57629_at,0.711668700525192
X00948_at,0.711587052722612
D86964_at,0.711462702103467
M95724_at,0.711409142003323
M25164_at,0.711328343285221
HG3998-HT4268_at,0.71126617675428
U56244_at,0.711229664074404
U45328_s_at,0.711035995649747
X51441_at,0.710955065117598
AF000231_at,0.71088437618198
U58675_cds2_at,0.710663660654753
M21064_at,0.710615909387047
X77197_at,0.710537930253862
U35113_at,0.710091989863675
X96484_at,0.71000023761925
L05144_at,0.709987976139138
U02310_at,0.709702969323128
M64936_at,0.70962066480088
L37936_at,0.709499143034435
X69433_at,0.709458622862188
D87673_at,0.709355758366971
D45132_at,0.709347629727899
D50920_at,0.709015336529632
U91985_at,0.709008152559654
M25269_at,0.708999997913363
U05227_at,0.708916864246272
U24152_at,0.708883395161161
L42243_cds1_at,0.708758769524229
S79219_s_at,0.708611437831781
X55885_at,0.70847093044875
U03851_at,0.708386741385119
M55420_at,0.708354052026444
U23070_at,0.708339011543804
U14394_at,0.708291177656343
D84307_at,0.708244455748507
X98296_at,0.708135173636845
S71824_at,0.708083662738127
AB000468_at,0.707997084475797
Z31695_at,0.707951000003986
Z31357_at,0.707926574546292
L43579_at,0.707606553736034
M83751_at,0.707466029369992
K02882_cds1_s_at,0.707408014724292
K03431_cds1_at,0.7074019222066
D42039_at,0.707250117197987
U76189_at,0.706977658366278
D86980_at,0.70697155283034
U01038_at,0.70680436541601
U10324_at,0.706770035591568
L20861_at,0.706534833675181
U62317_rna3_at,0.706465936898026
L11066_at,0.706440812125175
U45973_at,0.706147590469056
X53065_f_at,0.706110244451842
U53003_at,0.706022572785589
X05246_at,0.705933581647165
U35459_at,0.705774999332905
S73885_s_at,0.705681252859115
U33822_at,0.705438349579814
AC000061_cds2_at,0.705017299486164
U51240_at,0.704927106303059
HG3255-HT3432_at,0.704724623036753
L35475_at,0.704565689098538
L14778_s_at,0.704549237819871
U66669_at,0.704452880246228
U21090_at,0.704425057730581
U78793_at,0.70435090540641
U33839_at,0.704181845244768
U33818_at,0.704092398103955
U31986_at,0.703838577498546
M82882_at,0.703811092510056
M91467_at,0.703614689759664
U77456_at,0.703575627266592
U09278_at,0.703572729090612
X07979_at,0.703384527731744
U14193_at,0.703368295473628
HG3227-HT3404_at,0.703349323051047
S69115_at,0.703315226637092
Z35402_rna1_s_at,0.703182351982196
D26528_at,0.702794402364386
X99101_at,0.702782481317561
X00368_xpt2_at,0.70277630500509
Z80781_at,0.702473088540944
L38935_at,0.702424660103601
D43968_at,0.702402695260429
L14787_at,0.702313488254001
X89426_at,0.702209241440702
U31176_at,0.702176625867468
D28589_at,0.702122407925701
U39317_at,0.702034341164968
J05272_at,0.701938795027491
U18259_at,0.701927783055834
U40343_at,0.701925807122715
D87464_at,0.701747901751772
U91618_at,0.701680968915505
J05412_at,0.701419022844027
S78771_s_at,0.7013473582504
U41068_cds2_s_at,0.701333669088757
S77576_at,0.701229169955849
D87452_at,0.701134151526689
M21985_at,0.701061392545224
M37815_cds1_at,0.701038118602779
D83018_at,0.700848571480708
D32202_at,0.700744070850772
L08895_at,0.700674770688575
X79353_at,0.700539480901189
L78833_cds4_at,0.700343369687664
U72209_at,0.700151130550638
AF015910_at,0.699978731741665
J03161_at,0.699948327988775
AB006782_at,0.699933208171929
L36531_at,0.699724352540315
X15525_rna1_at,0.699607724288692
X72755_at,0.699524749178582
U57341_r_at,0.699023711350904
U65402_at,0.698841691459406
D26535_s_at,0.698789992670356
M60750_f_at,0.698712717111662
U90313_at,0.698475944660123
Z14093_at,0.698446490313114
X16707_at,0.698446490313114
M36089_at,0.69840819000285
M60724_at,0.69840691722992
X87843_at,0.697836935541087
U18914_at,0.697805685821484
U18009_at,0.69767789357388
M74587_rna1_s_at,0.697602121643392
D42138_at,0.697534098754648
L05188_f_at,0.697412974502849
D56495_at,0.69721587664229
HG4102-HT4372_at,0.697170915762948
U34360_at,0.696958680974848
J05070_at,0.696770761851077
M13143_at,0.69672531082226
U53506_at,0.696713265221161
D49487_s_at,0.696519757702155
HG4036-HT4306_at,0.696460277207983
D63135_at,0.696345686057814
M36205_at,0.69630263285979
L24804_at,0.695929785826586
X79536_at,0.695761684301137
M57703_s_at,0.695708403386739
L34059_at,0.69554778736348
U09368_at,0.695343405601575
D49488_at,0.695318085541485
X05610_at,0.695236015059964
U82311_at,0.695229107032446
M34338_s_at,0.695174852480299
Z71460_at,0.695129469919482
X66358_at,0.695077558928496
U20938_at,0.695008401790346
D86331_s_at,0.694826912570604
D86966_at,0.694714417673342
X02612_at,0.694681151354188
X69654_at,0.69457708813769
D78334_at,0.69448274718534
X95632_s_at,0.694438939917768
U65785_at,0.69436708551259
U79300_at,0.694261841484589
D59253_at,0.69424617402865
M76766_at,0.694135324866328
X82224_at,0.694044469890553
U84540_at,0.693915862599124
U58048_at,0.693897152710624
Y08991_at,0.693546924861886
U17989_at,0.693348836117537
U79266_at,0.693063640767157
D25216_at,0.692980134527667
HG3355-HT3532_at,0.69284228512335
U09366_at,0.692728354037266
HG2290-HT2386_at,0.692726859407497
X66534_at,0.692708724581443
U10117_at,0.692653545752068
L41268_f_at,0.692436613064842
M93718_at,0.692384626272898
D25328_at,0.692161040268659
D84239_at,0.692073475491071
Z34918_at,0.691869956546931
L02326_f_at,0.69183096923703
M31627_at,0.691821215633778
Z48923_at,0.691731650109826
D13644_at,0.691637911057666
U48730_at,0.691582795641137
D29642_at,0.691509092091549
D49354_s_at,0.691282954328563
U20428_at,0.691230348858473
X51405_at,0.690995786516808
Y14140_at,0.690935300530244
U32315_at,0.690889646741117
U38904_at,0.690837221564637
U52827_at,0.690753306690778
M37721_at,0.69070606591431
X69699_at,0.690485126372213
U91316_at,0.690454319117742
D42054_at,0.690131082500436
U73824_at,0.69012361580262
D79997_at,0.690008285388819
HG3703-HT3915_s_at,0.689876066518564
U19345_at,0.689836625586934
X82200_at,0.689471261975769
X01630_at,0.689290463131144
X99728_at,0.68899642256874
S81264_s_at,0.688651846255675
M27160_at,0.688509211132459
L76191_at,0.688385504478274
L76517_at,0.68831952729095
Z22865_at,0.688316229316917
L38961_at,0.688218740119958
Z68204_at,0.687868224778467
X98833_rna1_at,0.687792438535811
HG4185-HT4455_at,0.687708267079687
M19961_at,0.687687061978575
U39905_at,0.687349893317839
M37981_at,0.687344462060296
U90910_at,0.687273568594848
HG2743-HT2846_s_at,0.687224581188346
L04510_at,0.687144778052193
X92762_at,0.686890480255417
Z33905_at,0.686837841540929
HG880-HT880_s_at,0.686837841540929
U20325_at,0.68682061795016
M90391_s_at,0.686796336363358
D38293_at,0.686792594587524
D26155_s_at,0.686722391994649
U69546_at,0.686554558880705
L13773_at,0.686283713197059
J02963_at,0.686252503637248
D38550_at,0.686239257501256
X74301_s_at,0.686168020106317
AB002356_s_at,0.68610434865139
Y09443_at,0.685777430353787
L36529_at,0.685640433633312
Z30426_at,0.685533492018199
HG1153-HT1153_at,0.685443058130404
S57887_at,0.685371133488575
S39329_at,0.685266577677504
HG172-HT3924_at,0.685124039841287
L36983_at,0.684829212785687
Z83802_at,0.68437956459219
X56681_s_at,0.684364859781473
HG3566-HT3769_at,0.684337204376726
U36787_at,0.684276043938728
Z22555_at,0.684257519891645
X69115_at,0.684161140916055
M74002_at,0.68400110017013
U65437_rna1_at,0.683806349789758
U96136_at,0.683708119053317
Y00281_at,0.683658402548576
X76029_at,0.683533284212952
Y07566_at,0.683481229885869
X97160_rna1_at,0.683330745780964
U73843_at,0.683323688332651
U95740_rna1_at,0.683255287111639
Z67743_at,0.683228001383871
D16583_at,0.683085761367643
M73489_at,0.682985369834418
Z68228_s_at,0.682975465971548
D87445_at,0.682884625374066
D38024_at,0.682832336728553
L04953_at,0.682591199967909
D13633_at,0.682482768309458
HG3088-HT3263_at,0.682391213381447
HG2614-HT2710_at,0.682347854413654
M65134_s_at,0.682116045933636
M18079_at,0.682096539504665
X91788_at,0.681918914239804
S63912_at,0.68190475964573
X84002_at,0.681864331555055
U07550_at,0.681806264903629
U64573_s_at,0.681774716552215
