Gene_Name,S2N_AML
X65293_at,2.72286338796269
X78933_at,2.72183294487136
L37378_at,2.719857052777
D50582_at,2.71842858350403
HG3729-HT3999_f_at,2.71663510529748
X59656_at,2.71383174217316
D87436_at,2.71360320343035
X55885_at,2.70902215491084
HG2810-HT2921_at,2.70893138688513
U58033_at,2.7087171716428
L14778_s_at,2.7065493767435
X65233_at,2.70388620245194
X98258_at,2.70286792144523
X95808_s_at,2.70206071181671
HG180-HT180_at,2.70188044409581
L00205_at,2.70117702718466
U17418_at,2.69500778536104
L47125_s_at,2.69410359752851
D42040_s_at,2.69309316809222
HG1612-HT1612_at,2.69156995563735
K03192_f_at,2.6914071527351
U79287_at,2.68649686870786
M14219_at,2.68599609789607
D63480_at,2.68595399409921
U96136_at,2.6853093116801
M73489_at,2.68519233696929
U13913_s_at,2.68515680297007
M58460_at,2.68188109168428
X60299_s_at,2.67991634693643
M11749_at,2.67940100799339
D12676_at,2.67922554765669
D50927_at,2.67680596768803
L41913_at,2.67280763534222
U38846_at,2.67076596436865
Z69030_s_at,2.67062594863347
X00540_at,2.66774445705604
HG3369-HT3546_at,2.66736069130467
M20642_s_at,2.66683077296484
M34516_r_at,2.66665564444831
D86964_at,2.66018139826892
L04510_at,2.65830814751075
L06132_at,2.65464610402032
D85758_at,2.64886466813826
M36067_at,2.64802661180236
L27706_at,2.64786498721808
D45370_at,2.64516218031671
U13896_at,2.64366400004904
L11238_s_at,2.64346199050163
U43522_at,2.63983794686831
J03805_s_at,2.6230835167072
X99947_at,2.62136333496187
M63838_s_at,2.61848507668679
X13956_at,2.61653083810471
U27459_at,2.61487737036071
X64643_at,2.61387823785296
D87452_at,2.61284014697487
L77559_at,2.60676518371559
U22815_at,2.60619891291677
M82962_at,2.60595499773253
X53793_at,2.60497533812948
D42055_at,2.60110242429967
X99975_at,2.59924389214493
X79200_at,2.59647814433317
X05276_at,2.59476180756883
X97630_at,2.59312601214904
X51521_at,2.59118841564291
X87904_at,2.59090742124977
X78342_at,2.58934801812318
X85545_at,2.58824913125979
D14694_at,2.58461100458858
D37965_at,2.58050626368315
L43631_at,2.57614807551509
U66083_at,2.57600523188692
U94319_at,2.56524545834642
U90304_at,2.56487471970748
D82348_at,2.56037699748523
U15306_at,2.55981851926729
M31211_s_at,2.55913557232895
U38896_at,2.55835680252213
M22403_s_at,2.5566250682804
L40391_at,2.55525521829039
L47726_at,2.55384480818532
D78514_at,2.54910089072258
Z33905_at,2.54888488473066
HG880-HT880_s_at,2.54888488473066
M96803_at,2.54844773806166
S62028_s_at,2.54833056557597
J03798_at,2.53975307958562
X82554_rna1_at,2.5390180439604
L13266_s_at,2.53795170041189
U26174_at,2.53669203351241
X14850_at,2.53202640736342
X77909_at,2.53191929555037
D83702_at,2.53149057567588
U66669_at,2.5311244909359
AF003743_at,2.5303940365973
D63880_at,2.53018844630406
D37984_s_at,2.52734551984927
Y10207_at,2.51768507826368
J00220_cds5_at,2.51548792288166
X79510_at,2.51506879082698
X64810_at,2.51160380521661
M20778_s_at,2.5115550358152
U43185_s_at,2.5092102318327
HG2994-HT4850_s_at,2.5078348000732
D90042_at,2.50660116040581
U66468_at,2.50375127026161
L11573_at,2.49537320121246
M37457_s_at,2.49371563181438
D26561_cds2_at,2.49302108852316
L10343_at,2.49265476155597
Z26256_at,2.49137996375781
U47927_at,2.48932412129741
X63469_at,2.48906961091008
Z22551_at,2.48900042511563
AF014958_at,2.48836545964724
X86098_at,2.48752572481985
X82324_at,2.48471448165313
D16583_at,2.48385531280794
U73682_at,2.48260269622894
AF012270_at,2.48217695004136
U10099_s_at,2.48073653761755
D38551_at,2.47935829484152
U91931_at,2.47529221888741
U66561_at,2.4704555395245
X86018_at,2.46714605724453
U31449_at,2.46567964875353
X63187_at,2.46527936528097
U80669_at,2.46507537264861
L13698_at,2.46422810732489
L35263_at,2.4628325015903
U79255_at,2.46147854129588
J00207_rna2_at,2.46101898871692
U81523_at,2.45895416666637
J04102_at,2.45873718249498
M37075_at,2.45645020154487
X68194_at,2.45537685647351
U51095_at,2.45454951159971
L08069_at,2.45378673946602
U64573_s_at,2.45358491820182
M37763_at,2.45238543629488
X87767_at,2.45151225335146
X82456_at,2.4509561352843
U79297_at,2.45069892860033
L20348_at,2.45066801905244
X94453_at,2.44808574141743
J04615_at,2.44789588764523
X54993_s_at,2.44755713749754
M62958_at,2.44743687178288
M21642_at,2.44588142178608
D87683_at,2.43667188846089
Y08614_at,2.43651343561615
D43950_at,2.43648619823886
L19686_rna1_at,2.43457718805618
L26494_at,2.43342333915084
Y07755_at,2.43123001914489
U79248_at,2.42978287951052
HG2846-HT2983_at,2.42878196614628
U90904_at,2.42322120885436
HG3286-HT3463_at,2.42030067052875
L41067_at,2.41787040849293
U82532_at,2.41709995945405
D30037_at,2.41584742252747
U25265_at,2.41557182457253
S52028_s_at,2.41385572047487
D50532_at,2.41177093389335
U68063_at,2.40865943563056
M57293_at,2.40325713620322
HG2992-HT5186_at,2.40219759398502
L02932_at,2.40173194242358
L28010_at,2.40089402556105
Z31695_at,2.39716707612847
D63483_at,2.39694738857547
M85169_at,2.39381332690005
X69141_at,2.39263226567611
U28281_at,2.39130189189845
M27318_f_at,2.39067452794969
AB003698_at,2.38994020090833
X85134_rna1_at,2.38775050873229
X59417_at,2.38733995399226
Z35102_at,2.38615630631908
U61397_s_at,2.38506131868172
L34657_at,2.38353060292364
HG4165-HT4435_at,2.38233953767411
U22398_at,2.38012098067463
S66896_at,2.37977286316518
D88799_at,2.37791435678965
Z48541_at,2.37625883665
D45906_at,2.37397784141872
U47077_at,2.37385449248008
L19183_at,2.37283294006319
D50930_at,2.37256567026532
X97335_at,2.37073826091695
U50939_at,2.36982609786355
D87127_at,2.36726499083286
U20998_at,2.3666153244709
U33286_at,2.36402723555613
X63522_s_at,2.36400052576801
J04449_at,2.36400052576801
X01703_at,2.35915626323336
D13168_at,2.35747337549401
X72304_at,2.35557287520648
Z74792_s_at,2.35551462160083
M98528_at,2.34777218690943
M55131_at,2.3470354691165
X05855_s_at,2.3447038729431
U47621_at,2.34304723747029
U41654_at,2.34109253564322
U37408_at,2.33905924239757
X79536_at,2.33418857357427
HG2036-HT2090_at,2.33382060764966
HG429-HT429_at,2.3333773960536
M55267_at,2.33336521560019
U87593_f_at,2.32198760544716
Y00970_at,2.32152012427099
M83751_at,2.31957252065247
HG4683-HT5108_s_at,2.317568610638
X03100_cds2_at,2.31596197860384
U08815_at,2.31536242644726
L07615_at,2.31482876126075
Z97074_at,2.31435609064645
D83785_at,2.31401361328438
Y00815_at,2.31206020648735
U40370_at,2.3111659554554
D28137_at,2.31073873475939
D64053_at,2.30692222757739
D38555_at,2.30572595509142
M21494_at,2.30178549276377
M31774_s_at,2.29790975438761
L27071_at,2.29709340921387
X99720_rna1_at,2.29532041142444
U18383_s_at,2.29259069229816
D86640_at,2.29044573618578
U86759_s_at,2.29009358512167
X05232_at,2.28799335627722
L21936_at,2.28638377646037
D38496_s_at,2.28604777275165
L13689_at,2.284756005799
L15533_rna1_at,2.28307312745014
X69838_at,2.28297187635349
X00368_xpt2_at,2.27760696939889
U68488_at,2.27250430376791
X54942_at,2.27105544501937
L34059_at,2.27103136064639
D63477_at,2.27001066789757
HG3148-HT3324_s_at,2.26706809851464
U86602_at,2.26554373599148
U35637_s_at,2.26446101573865
X95876_at,2.26331363212547
D00596_at,2.26247492736699
L25081_at,2.26042934003971
U49248_at,2.26032658355388
M36205_at,2.2584524458317
U87964_at,2.25583569114537
U33841_at,2.25457763656884
U94832_at,2.25396544450192
M27396_s_at,2.2532376328702
U17989_at,2.25291998212504
L49218_f_at,2.25204533806925
U22376_cds2_s_at,2.25014074696642
D42063_at,2.24947885103881
D14520_at,2.24823529167651
M11591_at,2.24787504533395
AF008445_at,2.24671234909886
U02680_at,2.24481354182695
X59710_at,2.24477817446388
L18920_f_at,2.24139444056265
D63486_at,2.23920342474553
U04806_s_at,2.2386710888739
X79780_at,2.23059729778764
U21051_rna1_at,2.22900634565972
X82850_s_at,2.22856212200266
L78833_cds1_at,2.22828976051797
Z29083_at,2.22417586085216
U38480_at,2.22196070557349
Z21507_at,2.22156370744219
U35451_at,2.22057017816278
X78031_at,2.21617193647198
L29008_at,2.21597242075214
U34360_at,2.21596444492044
Z35227_at,2.21569822908336
AB000462_at,2.21446077275653
U56833_at,2.21216721807718
L07594_at,2.2087268530385
M34677_at,2.20825880247465
U37022_rna1_at,2.20694186925566
D42084_at,2.20644006802411
X87613_at,2.20565370181447
AF012024_s_at,2.20390670701534
D87685_at,2.20162127935341
Y11215_at,2.20076605103057
U91618_at,2.20038195387559
U47054_at,2.20026765417143
Y13620_at,2.19920068076342
U29615_at,2.198970864785
D87075_at,2.190835035019
M24349_s_at,2.18995277277229
X03068_f_at,2.18839428213768
U35376_at,2.18813621245551
U25182_at,2.18804600463451
D43951_at,2.18710114846734
X71490_at,2.18629344869125
U64871_at,2.18621253012017
M12625_at,2.18439706589148
Z22970_at,2.18387693681267
M85220_at,2.18273483374484
D82060_at,2.18129875850719
L37127_at,2.18117523008526
X05360_at,2.17879762101706
M37400_at,2.1785526967655
X53414_at,2.17589917944911
U51587_at,2.17383431848202
U43944_at,2.17262668880078
U32849_at,2.17203998235562
U62961_at,2.1674758085709
HG921-HT3995_at,2.16470893909868
X85753_at,2.16424135731077
X60483_at,2.16309675383033
U58658_at,2.16306277434362
X59842_rna1_s_at,2.16091234865024
D78261_at,2.15798298206281
U83908_at,2.1569250393905
X66079_at,2.15419247612
X97064_at,2.15270878226463
X53795_at,2.15131596672717
X93017_at,2.15045794707954
M17219_at,2.15043275287638
X79353_at,2.14767535345162
M11433_at,2.14734347783802
U33202_s_at,2.14604325394232
M69181_at,2.1455323245672
Y00796_at,2.14395610764882
U79299_at,2.14352652901955
D42108_at,2.14237625247089
X57025_at,2.14203009077731
L02547_at,2.13935266987955
U27768_at,2.1372651696125
HG4312-HT4582_s_at,2.13724157879175
D78333_at,2.13675431925498
X04571_at,2.1349742345827
M32879_s_at,2.13493026101447
X51801_at,2.13226034900047
J04111_at,2.13196272424575
M92439_at,2.13185915728342
Z68193_at,2.12742199916165
Y00083_s_at,2.12708934842158
Y09022_at,2.12347193481212
U23942_at,2.12260385042961
D13814_s_at,2.11949334936937
L06797_s_at,2.1182845629078
M55513_s_at,2.11761508546762
D63479_s_at,2.11586048056034
M77348_rna1_s_at,2.11422359710489
U19765_at,2.11031738819091
U05227_at,2.10840775816919
D83776_at,2.10566574727561
X63468_at,2.10454761819133
D14658_at,2.10163687069174
X92972_at,2.09886353352177
X94703_at,2.09875704375513
U81556_at,2.09782226165601
X91788_at,2.09734172472977
D21852_at,2.09727858951102
J03915_s_at,2.09609935406268
L05148_at,2.09591769426559
D87684_at,2.09371718539934
X80230_at,2.09243850944406
U31814_at,2.09183607163863
X98206_at,2.0887911752829
U10362_at,2.08850957742755
HG4740-HT5187_at,2.08775421883783
U79274_at,2.08518378308496
X07109_at,2.08495015398804
Z17227_at,2.08398766080122
U79272_at,2.08279107148556
S69790_at,2.08106058252346
U09087_s_at,2.07981503343249
J05032_at,2.07886104191326
HG4755-HT5203_s_at,2.07672099592036
M34458_rna1_s_at,2.07601610044445
D55696_at,2.07599724155627
Z15115_at,2.07388246284648
U06631_at,2.07146266716239
X74328_rna1_at,2.07124520359891
X76040_at,2.07067313155821
X96752_at,2.07038209245829
U50330_at,2.06946219917695
U82613_at,2.06944226724891
X77307_at,2.0676260472781
M92287_at,2.06702876325127
U82535_at,2.0632452610892
K03474_at,2.06233397084565
D79990_at,2.05999786620911
Z25521_s_at,2.05972480632442
L15296_s_at,2.05759867701489
X73874_at,2.05521760657143
X01057_at,2.0549350566666
L39059_at,2.05485313245506
X69962_s_at,2.05416954407109
X06318_at,2.05322590074028
U59914_at,2.05142851788238
D87464_at,2.04947611055404
U36501_at,2.04941765364931
M27093_s_at,2.04818749562232
U43203_s_at,2.04238634181244
M30496_at,2.04056283353325
J05070_at,2.040337930885
X75918_at,2.03528569805186
K01884_at,2.03465000115476
D00763_at,2.03276337100723
D13435_at,2.03186729254664
D86960_at,2.03031192198023
U34252_at,2.03007992150536
D87292_at,2.02474222977765
D86967_at,2.02156086328754
X66899_at,2.02146135544799
U46499_at,2.02075067177621
Z29572_at,2.02020199770759
D86549_at,2.01785144406319
L13744_at,2.01775163901673
D63861_s_at,2.01630857990188
X78627_at,2.01614865836001
U72648_s_at,2.01544287541687
HG2139-HT2208_f_at,2.01417019911636
M60527_at,2.01411196562722
D87457_at,2.01042612616699
X78578_at,2.00776390168855
L42354_at,2.0071736339392
S57153_s_at,2.00155070285285
X04201_at,2.000939663178
U34976_at,2.00032709044141
X89398_cds2_at,1.99981693459569
U14518_at,1.99875669855608
U18009_at,1.99661550545846
U58046_s_at,1.99546377052654
U60415_at,1.99486638317856
X13766_s_at,1.98725907824884
Y09443_at,1.98535618480681
U37359_at,1.98517396928649
HG3491-HT3685_at,1.9850440148553
D50840_at,1.98492103417315
U59057_at,1.98421638693189
X67951_at,1.98421120623844
J03473_at,1.98409927614929
L43576_at,1.98393356024296
X54131_at,1.98360038502984
AF005043_at,1.98112332094213
X16260_s_at,1.98016271958153
U79291_at,1.9801371440817
U62136_at,1.9788523047199
U65928_at,1.97836386451332
L33799_at,1.97623592913075
X51688_at,1.97465311478139
U28811_at,1.9676299667722
M13150_s_at,1.96572849061447
D80005_at,1.96533262351425
U09550_at,1.9647189405566
D85131_s_at,1.96398074070595
M18255_cds2_s_at,1.95937072978839
X66114_rna1_at,1.95935911534348
X99325_at,1.95760224757526
U49844_at,1.95682761957958
L10413_at,1.95610038677732
U69611_at,1.95407115727779
M84371_rna1_s_at,1.95382695374065
M96956_at,1.95145917662334
M86699_at,1.95145405989273
S50223_at,1.95030044538902
L42542_at,1.9467567475856
L38929_at,1.9439000008732
M54914_s_at,1.94287906868046
M61176_at,1.94286882275019
M21642_s_at,1.94184850139524
U69127_at,1.94139767722562
D63875_at,1.93734264452492
U00238_rna1_at,1.93241471826857
V00574_s_at,1.92985025938644
U90544_at,1.92916193166165
D25538_at,1.92595621036763
S67247_s_at,1.92323069856767
M36653_s_at,1.92140799316953
U46116_at,1.91838131313232
M81650_rna1_at,1.91605269240021
U09851_s_at,1.91458339567105
D87432_at,1.91422868289537
X66401_cds1_at,1.91280872756714
M28249_at,1.9119717104158
D87076_at,1.91190489095277
X70340_at,1.90829949741834
Z50853_at,1.90687012662558
D38024_at,1.90617781296826
X97267_rna1_s_at,1.90577327200365
D21063_at,1.90521692133239
U31383_at,1.90505429693005
L14565_at,1.90327174695041
M15796_at,1.9029568452405
U89505_at,1.90162034700807
M62397_at,1.90152548215647
X74929_s_at,1.90034860121668
X96753_at,1.90023064505874
J00148_cds2_f_at,1.89987749628868
X69116_s_at,1.89715134634108
M32886_at,1.89357714200249
HG1996-HT2044_at,1.89305007276088
X60382_rna1_at,1.89277815650579
U83115_at,1.89273985359511
D63390_at,1.88885471104752
M24069_at,1.88804348582969
X77744_at,1.88787444287942
D00408_at,1.88710347156581
X16282_at,1.88684436593964
U63717_at,1.88402000150407
D42053_at,1.8829561150954
M33336_at,1.88179107671705
D13641_at,1.88169731854978
D21163_at,1.88152406610275
U13680_at,1.87983892240952
M18079_at,1.87965688714573
U52700_at,1.87876326994845
M34539_at,1.8778027794181
M98045_at,1.87771675657545
U15085_at,1.87698232087608
M32334_at,1.87295357341914
U72263_s_at,1.87127951588962
D13627_at,1.86895114201131
M69238_at,1.86708081411041
S39329_at,1.86527018900547
X97065_at,1.86157844184142
U29175_at,1.86011696831799
X55889_at,1.85892767051536
U52969_at,1.85800949228542
D87455_at,1.85773304367606
M34344_at,1.85719293465795
U79295_at,1.85358652301317
Z24459_xpt5_at,1.85202141029545
U45880_at,1.85150531001785
L04733_at,1.84957539447791
D00408_s_at,1.84766193528684
X91220_at,1.8442753588678
U31116_at,1.84173255637396
U61374_at,1.84060827606114
M17183_s_at,1.8402083112491
L47276_s_at,1.8400468446095
AF015913_at,1.83960074013396
M34516_at,1.83737498110843
X69398_at,1.83619867317649
M62400_at,1.83590141254866
M60750_f_at,1.83432627877527
U07151_at,1.83399115406335
HG2825-HT2949_at,1.8323578325256
J03779_at,1.82923933691841
X90392_at,1.82492562357997
U60115_at,1.82343015090512
M73547_at,1.82319691328899
L39064_rna1_at,1.82275358334782
X16396_at,1.82243593662978
D78334_at,1.8214582102117
X97058_at,1.82145074592474
M10051_s_at,1.82091342421751
M73047_at,1.82064568251746
S55606_at,1.81767288986179
D78012_at,1.81739908449507
HG3989-HT4259_at,1.81586580606254
U90910_at,1.81503632415926
Z47055_s_at,1.81491054394643
M22898_at,1.81485735051839
X76648_at,1.81061688893709
X91648_at,1.80986569172613
M96740_at,1.80984286343682
M58459_at,1.80944643924137
M34668_at,1.80807183505146
L16991_at,1.80627770529442
X76057_at,1.80368176502189
U12595_at,1.80363610083607
X63629_at,1.8033774593856
U95740_rna1_at,1.80240500818175
HG3546-HT3744_s_at,1.80205736551289
U82130_at,1.79840154394576
L41349_at,1.79330169844303
U25801_at,1.79268841407649
J05037_at,1.79251158729224
D50931_at,1.79082549430006
D14660_at,1.7906882514969
M63904_at,1.78922851788921
D25539_at,1.7868800592076
U72342_at,1.78607891594664
Z80345_rna1_s_at,1.78420791055991
M63962_rna1_at,1.78352391245216
X65633_at,1.78170044652525
M87338_at,1.78090321004563
L06133_at,1.78074405660251
M81118_at,1.77842598392756
J04970_at,1.77835290236576
M30938_at,1.77777434929334
M16279_at,1.77771594683674
X52011_at,1.77679658216506
D79988_at,1.77660470928959
U08989_at,1.7761735107423
M21535_at,1.77495397829139
L05624_s_at,1.77431217928511
X76061_at,1.77300305438719
L19783_at,1.77146280949959
D87446_at,1.76856282386957
M68864_at,1.7685595622288
X51441_at,1.76713584813616
M23323_s_at,1.76636225895241
X84908_at,1.76514792671862
X72790_at,1.76451724441125
AB003103_at,1.76336550391684
U26727_at,1.76325088963143
X81851_s_at,1.76151915093769
D86096_cds6_at,1.76074969217141
X60787_s_at,1.75955203714906
AB002365_at,1.75591674534677
U60205_at,1.75284763765405
U16660_at,1.75156337272992
D29675_at,1.75103803331605
U77456_at,1.74867542065455
D38552_at,1.74528165291722
Z11518_s_at,1.74503361572284
L15344_at,1.7445966011185
D17357_at,1.74455687924694
X69111_at,1.7431613945945
AB002366_at,1.74158547813535
HG1862-HT1897_at,1.73999396912119
X58079_at,1.73872400607674
M86406_at,1.73834483363489
D28118_at,1.73677803331875
D80006_at,1.73626107968527
J00314_at,1.73459265426538
D59253_at,1.73349187655378
AB000449_at,1.73263521033552
HG2416-HT2512_at,1.72860437641624
D87450_at,1.72797394804855
D13633_at,1.72747720531575
X52520_at,1.72743986980324
M13981_at,1.7258695277153
L40388_at,1.72526503670612
U38847_at,1.7250500604059
HG2999-HT4756_s_at,1.72483118439145
U90546_r_at,1.72476520827528
Z35491_at,1.72426888309657
U82275_at,1.72269128814572
L07515_at,1.72181402105778
U77735_at,1.72036621374804
D84424_at,1.7175063590758
U95626_rna1_at,1.71685834715705
U16811_s_at,1.71684271524999
D29641_at,1.71620154558068
D78275_at,1.71480203255485
U44799_s_at,1.7147253296013
D50919_at,1.71461942077925
X65644_at,1.71355911593226
M62994_at,1.71311451791188
X98833_rna1_at,1.71192159403785
Z68228_s_at,1.71094439018497
X95648_at,1.71014077913138
Y09305_at,1.70987300636828
U49188_at,1.70899644312231
X05345_at,1.70361919877218
M95925_at,1.70350622134666
U37547_at,1.70338964277689
Z22534_at,1.70242197464196
X92493_s_at,1.70211800223891
HG64-HT64_at,1.70065942637286
L23116_at,1.70037047384423
M27749_at,1.70014454337688
D86973_at,1.6984874258258
U29463_s_at,1.69768550063175
S69115_at,1.69713096854581
M64676_at,1.69700654265335
M13792_at,1.69662437422745
X96586_at,1.69616839691379
U89916_at,1.69579891990176
Z84722_at,1.69566612969249
D84294_at,1.69557749871037
U12775_at,1.69239457588364
D78586_at,1.69175985999974
U11821_s_at,1.69016573941185
AB000114_at,1.68923127664719
M31627_at,1.68628481698183
HG4747-HT5195_at,1.68571087883115
U30827_s_at,1.68405973571108
Z29064_at,1.68309272223688
U26266_s_at,1.68286110553214
X15880_at,1.68217354492341
M37766_at,1.68149602407198
AF006609_at,1.68012132300391
X68560_at,1.67889095109113
HG3432-HT3618_at,1.67853270526869
HG3731-HT4001_at,1.67841281851738
U14528_at,1.67776809793069
M10901_at,1.6771060984946
L41066_at,1.67683169089838
U20536_s_at,1.67675553549991
X16609_s_at,1.67668978118227
U19487_at,1.67368403696964
U84540_at,1.67250924600102
Z29066_s_at,1.67033548023686
D31833_s_at,1.66893580583212
M31523_at,1.66557967722388
X67337_at,1.66525718696056
L00634_s_at,1.66491343633568
X81788_at,1.66196436162185
L10717_at,1.6619350321807
X07495_at,1.66174560724745
L36529_at,1.66165384088497
D80009_at,1.66164293216254
U97105_at,1.66123384090966
U53468_at,1.66120845152041
M27504_s_at,1.65789919841326
HG4480-HT4833_at,1.65755192220121
D10922_s_at,1.6565511532447
M29874_s_at,1.6551662974972
U91985_at,1.65438402212287
J02645_at,1.65178030382291
M97796_s_at,1.65173423281096
D82347_at,1.6515906311758
U30930_at,1.6515064981729
U72882_s_at,1.65126600634846
U28749_s_at,1.64966369857758
X52221_at,1.64655368362463
X17576_at,1.64641305133651
X95592_at,1.64513992478492
L34600_at,1.64405090525686
X74801_at,1.6384398460768
Y10506_at,1.63774185415278
D38524_at,1.63718773438528
Z29090_at,1.6343108617705
M86852_at,1.63117729558677
D14659_at,1.62974994994964
D50914_at,1.62954141011502
M14123_xpt3_at,1.62777670346779
D83783_at,1.62722924714895
M74524_at,1.62670472161306
U79254_at,1.62583557213023
U58522_at,1.62565149801132
L13278_at,1.62429206931039
L12701_cds2_at,1.6212742673514
X74262_at,1.62102164542989
M75106_at,1.62036983887549
U27333_at,1.62025509822727
D50640_at,1.62018147739447
X58529_at,1.61649181527966
M34181_at,1.61389683454201
U50383_at,1.6137898496481
U24685_at,1.61327855679941
J05243_at,1.61254177088043
U40152_s_at,1.61165778749637
L39060_at,1.61114456564337
D29642_at,1.61006266789834
HG2157-HT2227_at,1.60835577684914
M90657_at,1.60644568262787
L25931_s_at,1.60543880097385
X63753_at,1.60520234956216
Y00978_at,1.60431907465315
X72889_at,1.60331457735564
X58528_s_at,1.60281121647275
U83303_cds2_at,1.60139030729748
M30185_at,1.60113326723269
U33838_at,1.60096943103334
X70476_at,1.59992703484041
X59543_at,1.5965114945015
D86956_at,1.59574849487956
M91556_s_at,1.59548306298267
X79568_at,1.59415981757599
U96629_rna1_at,1.59410192535738
U07550_at,1.5938749272011
U90437_at,1.59094178879047
D80000_at,1.59093869921407
HG2562-HT2658_s_at,1.58951944388101
M26062_at,1.58854084646929
X06745_at,1.58836577246263
X69950_s_at,1.58823633044118
U13695_at,1.588082689629
D80003_at,1.58787025980165
K02405_f_at,1.58618087284536
L11353_at,1.58352469918579
D16480_at,1.58293313256632
U10473_s_at,1.58157581541981
M11437_cds2_at,1.5804119933598
M31651_at,1.57975277140844
D79983_at,1.57816560730551
M73239_s_at,1.57796194013507
L47738_at,1.57677426337094
J00277_at,1.57544461716124
M23379_at,1.5748189927778
X66922_at,1.57373924565724
L20321_at,1.56932465402669
Z26491_s_at,1.56814056320729
D64159_at,1.56794665093083
X98172_at,1.56782208780187
D26561_cds3_at,1.56435816292171
U46024_at,1.56212847323071
X68264_rna1_at,1.56178254856211
M86752_at,1.56022560309031
U82321_at,1.55637153410214
U79277_at,1.55400889422451
U43885_at,1.55208695519887
U11313_at,1.54930252911184
L17330_at,1.54921640187564
U07424_at,1.54594185109964
D28473_s_at,1.54438845732055
K03021_at,1.54246150644174
HG3930-HT4200_at,1.54138443431066
L08488_at,1.53953173747451
HG1400-HT1400_s_at,1.53903297930166
V00563_at,1.53823284402925
U42359_at,1.53625940522552
X52003_at,1.534886291335
HG4517-HT4920_s_at,1.53254031512015
X76105_at,1.52857164218155
U90549_at,1.52777023202688
HG759-HT759_s_at,1.52744280606408
X71135_at,1.5271070997847
U52827_at,1.52610997866497
J05401_at,1.52520976813627
Y09392_s_at,1.52486638231957
L40371_at,1.52188647957443
U65579_at,1.52187226780424
X77748_at,1.52097520667922
L14922_at,1.51833738373655
X89430_at,1.51603116961596
X77548_at,1.51537509923031
U32315_at,1.51308123994168
X77094_at,1.51265067600983
X16105_at,1.51246924376618
X97303_at,1.51048886363562
U78027_rna4_at,1.51013883387535
HG4068-HT4338_at,1.50998157008914
L48692_at,1.50767024198843
Y00062_at,1.50737944053554
X68505_s_at,1.50703329448683
U29953_rna1_at,1.50627096653705
M91432_at,1.50623566752332
U20240_at,1.50613018975161
AF005037_at,1.50574879236954
D49493_at,1.50338457118228
K02777_s_at,1.50109748723269
X51408_at,1.49986058875378
HG2175-HT2245_s_at,1.49945212154139
M83712_s_at,1.49877880347421
J03910_rna1_at,1.49848796290448
HG3342-HT3519_s_at,1.49763344291231
U80457_at,1.49672302840633
AF000424_s_at,1.49436736400755
U24266_at,1.49410290341776
U67733_at,1.49396800091298
U52111_rna3_at,1.49360070190012
X95406_at,1.48984517142254
X99479_f_at,1.48845418890905
M88461_s_at,1.48805594275086
U13737_at,1.4878797937069
D80010_at,1.48546283457595
X07384_at,1.48535817785353
U86755_s_at,1.483871891085
U48251_at,1.48313090038524
X82200_at,1.48245020470308
HG3884-HT4154_at,1.48231147694157
U71598_at,1.47978705638432
L41390_at,1.47950538035527
Y00636_at,1.47822318559927
U08377_at,1.47793395371555
X97795_at,1.47779341939567
HG3432-HT3621_at,1.47727259955616
L11372_at,1.47476087849679
L04731_at,1.47362446503465
U49928_at,1.47362093522449
HG987-HT987_at,1.47349587287995
D87461_at,1.47086550331572
D26155_s_at,1.47047314000202
U58837_s_at,1.46937632588584
U06632_at,1.46887367464452
M80359_at,1.46812036207048
HG4417-HT4687_f_at,1.46659251612475
U73843_at,1.46301247426397
X81637_at,1.46267699309382
Z68274_at,1.46213242054156
U73738_at,1.46134553416562
D26070_at,1.46046979657421
D87447_at,1.46037404841379
D63476_at,1.45790863378322
X70394_at,1.45613350778884
M86873_s_at,1.45602745463533
AF000177_at,1.45346254408619
X52001_at,1.4532643320724
HG3484-HT3678_s_at,1.45282079538593
HG651-HT5209_s_at,1.45138759583546
M95809_at,1.45039903298903
D44466_at,1.45001682893612
U51903_at,1.44967465424333
M28170_at,1.44914914657066
M22638_at,1.44862977394535
D50487_at,1.44711644692939
U90878_at,1.44690427203405
L49229_f_at,1.44637810343712
L27080_at,1.44615106264318
L34355_at,1.44481202119054
D12620_s_at,1.44437087588159
X61118_rna1_at,1.44363790359122
U11732_at,1.44218916163466
X95097_rna1_s_at,1.43901177099695
HG3502-HT3696_at,1.43882999526837
U40462_at,1.43764591568504
U61849_at,1.43646537255564
HG3954-HT4224_s_at,1.43617439813771
M74089_at,1.43606343779232
U83598_s_at,1.43588113694872
U77413_at,1.43576381669056
M64099_at,1.43542326131503
U07620_at,1.4349518560707
U01833_at,1.43372751545771
U75370_at,1.43367966599945
U79270_at,1.43358340189269
D29958_at,1.43152661368769
U32944_at,1.43090054530675
U26032_at,1.43065368497436
U61741_at,1.42728262880914
AB000468_at,1.42654780393248
U52191_s_at,1.42284311238482
X68836_at,1.42265184495086
Z68204_at,1.42218956880637
D86981_at,1.42149879832403
M96944_at,1.42025516424755
L41887_rna1_at,1.41961408579316
Z73497_at,1.4185682226642
D84276_at,1.41631033315258
AF009674_at,1.41402263971706
U79258_at,1.41390774993244
L38487_at,1.41337185612738
U41515_at,1.41283862421506
L38951_at,1.41243781537683
D86985_at,1.41086942203048
X51755_cds5_s_at,1.40928201821419
D86983_at,1.40901980818699
J04469_at,1.40799163497467
