Gene_Name,Avg_ALL,Avg_AML,Stdev_ALL,Stdev_AML,S2N_ALL,T_val_ALL,S2N_AML,T_val_AML
L05779_at,365.037037037037,118.763157894737,176.159124194681,204.919553656647,0.646254680348136,5.18685399915007,-0.646254680348136,-5.18685399915007
L06132_at,1662.77777777778,282.078947368421,1005.25057470698,485.144023284418,0.926398171511169,6.61077161228732,-0.926398171511169,-6.61077161228732
L06175_at,102.777777777778,9.57894736842105,160.9317421798,26.9339849411105,0.496092777738932,2.97969215583887,-0.496092777738932,-2.97969215583887
L06419_at,29.0740740740741,28.3421052631579,42.7829278729135,119.490421716281,0.00451071486950388,0.0347561961099432,-0.00451071486950388,-0.0347561961099432
L06499_at,15777.5925925926,4631.57894736842,1155.6627888279,7353.69387830096,1.30985385631802,9.18514788335293,-1.30985385631802,-9.18514788335293
L06505_at,10827.0740740741,3686.31578947368,2180.4050775015,5907.06593883037,0.882940819222761,6.82606641471893,-0.882940819222761,-6.82606641471893
L06633_at,107.555555555556,59.3947368421053,130.560723665667,178.57885524081,0.155789882627809,1.25589324786369,-0.155789882627809,-1.25589324786369
L06845_at,182.407407407407,13.3157894736842,283.587628467715,49.5651933578709,0.50754970949112,3.06516549275697,-0.50754970949112,-3.06516549275697
L06895_at,20,5.92105263157895,0,9.43364186632182,1.49241910684388,9.19988924052687,-1.49241910684388,-9.19988924052687
L07033_at,305.481481481481,59,110.876011961515,99.3764342068867,1.17231207519014,9.21659165188456,-1.17231207519014,-9.21659165188456
L07044_at,119.037037037037,33.3684210526316,145.637189217558,67.1611297864792,0.402581262790803,2.84888127369077,-0.402581262790803,-2.84888127369077
L07077_at,37.8888888888889,10.1842105263158,25.0312625043984,19.1662079644948,0.626838551361712,4.83207156869795,-0.626838551361712,-4.83207156869795
L07493_at,252.333333333333,49.3421052631579,133.216134388964,85.3147673652294,0.928890268793669,6.96737314708358,-0.928890268793669,-6.96737314708358
L07515_at,135.407407407407,16.8684210526316,104.021543352718,35.1761367611559,0.851587370262219,5.69451175771013,-0.851587370262219,-5.69451175771013
L07541_at,128.296296296296,27.0526315789474,83.635571570408,50.0069980877926,0.757570473063232,5.61703735590325,-0.757570473063232,-5.61703735590325
L07548_at,323.481481481481,114.815789473684,163.212549095761,198.831975141196,0.57635367486245,4.6347528817589,-0.57635367486245,-4.6347528817589
L07590_at,58.2222222222222,22.4473684210526,40.2820186391028,46.7186503463544,0.411202054172131,3.29984335323329,-0.411202054172131,-3.29984335323329
L07592_at,37.4074074074074,5.78947368421053,49.6249466260199,9.1921173478762,0.53756395826268,3.27103383781473,-0.53756395826268,-3.27103383781473
L07594_at,32.7407407407407,7,24.9022590766883,13.248151324374,0.674717269621402,4.90088480503157,-0.674717269621402,-4.90088480503157
L07597_at,363.962962962963,27.5526315789474,481.102458420839,97.8453543673178,0.581071944574582,3.58116111544678,-0.581071944574582,-3.58116111544678
L07633_at,3855,732.815789473684,1589.55552568344,1211.05394919139,1.11482312637175,8.58777056875986,-1.11482312637175,-8.58777056875986
L07738_at,44.6296296296296,8.13157894736842,70.0873894879968,19.0080652194139,0.409651096143128,2.63784921942778,-0.409651096143128,-2.63784921942778
L07758_at,541.814814814815,79.2105263157895,246.030179048931,139.145103709049,1.20102277899721,8.81928462606806,-1.20102277899721,-8.81928462606806
L07765_at,239.851851851852,118.026315789474,94.8556408053448,265.76706798228,0.337819923964142,2.60207366139215,-0.337819923964142,-2.60207366139215
L07868_at,41.5555555555556,7.28947368421053,39.3488669891947,13.1435070698,0.65278209426829,4.35559977926326,-0.65278209426829,-4.35559977926326
L07949_at,24.4814814814815,8.21052631578947,11.7649099194641,16.5564683117731,0.574511417941724,4.63185912583841,-0.574511417941724,-4.63185912583841
L07956_at,303.481481481481,14.5526315789474,284.745145210235,36.6441598668476,0.898999578823063,5.24174804442812,-0.898999578823063,-5.24174804442812
L08069_at,942.333333333333,197.947368421053,733.172138460938,429.810011288358,0.640066543646219,4.72967605187878,-0.640066543646219,-4.72967605187878
L08177_at,22.2222222222222,38.7631578947368,6.84067772920723,95.5435189396947,-0.161557508001025,-1.06338277223254,0.161557508001025,1.06338277223254
L08187_at,856.148148148148,263.526315789474,346.40602052235,455.093737706391,0.739391155486219,5.95769570346032,-0.739391155486219,-5.95769570346032
L08246_at,1066.55555555556,1090.57894736842,668.587565942811,2004.25329671243,-0.00898796189048089,-0.0687035615584569,0.00898796189048089,0.0687035615584569
L08424_at,39.3333333333333,5.84210526315789,89.6699074812298,9.2809782679544,0.338463145798082,1.93339085631095,-0.338463145798082,-1.93339085631095
L08485_at,36.8148148148148,16.1578947368421,22.6342780161096,32.5207013618972,0.374525025862121,3.01936133849941,-0.374525025862121,-3.01936133849941
L08488_at,58.1111111111111,15.2894736842105,63.5720870855304,35.757371490809,0.431107126130061,3.1626252701004,-0.431107126130061,-3.1626252701004
L08666_at,1265.40740740741,514.710526315789,405.980414387316,881.89516162774,0.582895502541032,4.60530597019835,-0.582895502541032,-4.60530597019835
L09190_rna1_at,131.37037037037,45.8684210526316,56.5223904906775,78.6693975504647,0.632449282287164,5.09889226437611,-0.632449282287164,-5.09889226437611
L09234_at,20.8518518518519,5.78947368421053,3.21897862090188,9.1921173478762,1.2136219239246,9.32816050769019,-1.2136219239246,-9.32816050769019
L09235_at,150.407407407407,74.6578947368421,60.6447786193434,133.694544212563,0.389779647097386,3.07561951136566,-0.389779647097386,-3.07561951136566
L09260_at,629.296296296296,141.263157894737,265.741171763749,238.024264514915,0.96877058896037,7.61582684670019,-0.96877058896037,-7.61582684670019
L09604_at,2503.2962962963,1245.55263157895,2032.5991094166,2228.601133148,0.295161830733488,2.36128379082165,-0.295161830733488,-2.36128379082165
L09708_at,159.407407407407,94.6842105263158,111.220937175052,196.241867486949,0.210507404146797,1.6871966543892,-0.210507404146797,-1.6871966543892
L09717_at,67.5185185185185,57.9473684210526,65.0735503224386,114.989528869564,0.0531544286614141,0.42599547891484,-0.0531544286614141,-0.42599547891484
L09749_at,21.7407407407407,9.26315789473684,6.39466479901315,20.2560424225228,0.468189558433968,3.55602623881988,-0.468189558433968,-3.55602623881988
L09753_at,20.5555555555556,5.78947368421053,2.88675134594813,9.1921173478762,1.2224722567681,9.27933137588103,-1.2224722567681,-9.27933137588103
L10035_at,32.4074074074074,12.6052631578947,19.1798356840223,29.0205327811508,0.41082972765697,3.31013673318255,-0.41082972765697,-3.31013673318255
L10102_rna1_at,71.5555555555556,20.9210526315789,57.6623682998602,40.9108335476646,0.513674122123974,3.91597804485908,-0.513674122123974,-3.91597804485908
L10123_at,78,24.1052631578947,49.6286207747102,46.0362897239829,0.563369960429132,4.44524875477903,-0.563369960429132,-4.44524875477903
L10284_at,2945.66666666667,825.236842105263,1435.89350365762,1362.05130343925,0.757852627822758,5.99309054317495,-0.757852627822758,-5.99309054317495
L10343_at,121.037037037037,31.5789473684211,95.6682896911074,59.77960945816,0.575485999863624,4.29897852772579,-0.575485999863624,-4.29897852772579
L10373_at,696.814814814815,31.7368421052632,788.020891808032,68.429756531405,0.776551426517178,4.37377428755562,-0.776551426517178,-4.37377428755562
L10374_at,39.4074074074074,11.0789473684211,34.8924272798767,26.249717196878,0.463321335576582,3.56270154028929,-0.463321335576582,-3.56270154028929
L10378_at,653.518518518518,175.605263157895,256.006365661597,297.860346332801,0.862866904637983,6.92545179916064,-0.862866904637983,-6.92545179916064
L10381_at,22.4074074074074,5.78947368421053,8.67471683980015,9.1921173478762,0.930099509999321,7.42388841688272,-0.930099509999321,-7.42388841688272
L10386_at,123.148148148148,43.0526315789474,140.676580442163,116.759384684087,0.31112792080128,2.42411589152625,-0.31112792080128,-2.42411589152625
L10403_at,21.1111111111111,5.78947368421053,5.77350269189626,9.1921173478762,1.02378901683873,8.23920070691786,-1.02378901683873,-8.23920070691786
L10405_at,73.7037037037037,22.8157894736842,58.6126888433494,52.5160748945774,0.457918476894314,3.59997432315631,-0.457918476894314,-3.59997432315631
L10665_at,84.4074074074074,34.8684210526316,55.3980416616239,70.3808830972421,0.393857607303833,3.17128518073943,-0.393857607303833,-3.17128518073943
L10678_at,27.6666666666667,6,25.5373030321106,9.6085547469078,0.616478527936267,4.20229526700494,-0.616478527936267,-4.20229526700494
L10838_at,2416.25925925926,569.684210526316,1073.8269303539,973.127143862678,0.902108685286296,7.10074139582872,-0.902108685286296,-7.10074139582872
L10844_at,27.4814814814815,14.0526315789474,17.3324292992386,42.5364373966737,0.224304394648763,1.75213966884498,-0.224304394648763,-1.75213966884498
L10910_at,700.407407407407,151.105263157895,704.050001461831,274.40183490381,0.561399267530469,3.85152984774074,-0.561399267530469,-3.85152984774074
L11005_at,47.6666666666667,7.57894736842105,46.040116286694,13.8946452430275,0.668855907241179,4.38470333034347,-0.668855907241179,-4.38470333034347
L11239_at,56.8148148148148,54,66.3394748692355,150.283875526429,0.0129940507783373,0.102282828200861,-0.0129940507783373,-0.102282828200861
L11285_at,966.777777777778,332.5,493.495642045549,579.360259951277,0.591205003949966,4.74704597340187,-0.591205003949966,-4.74704597340187
L11329_at,101.962962962963,119.947368421053,265.633999428578,645.485693829719,-0.0197387956721414,-0.154340419982183,0.0197387956721414,0.154340419982183
L11353_at,53.7777777777778,11.6842105263158,57.4866762712713,30.9044781703479,0.476219227109021,3.465567392461,-0.476219227109021,-3.465567392461
L11369_at,93.8148148148148,26.7894736842105,80.9320878823897,71.3355822265957,0.440181038316479,3.45423733857822,-0.440181038316479,-3.45423733857822
L11370_at,1172.25925925926,352.5,375.705653260286,624.831079875496,0.819319503333028,6.58403948730534,-0.819319503333028,-6.58403948730534
L11372_at,56.8148148148148,23.3157894736842,69.787059102914,47.0721730291285,0.286661350840292,2.16828178386316,-0.286661350840292,-2.16828178386316
L11373_at,1362.18518518519,317.973684210526,740.834043340396,538.435746717114,0.816255889953999,6.24520858346672,-0.816255889953999,-6.24520858346672
L11566_at,13264.4444444444,3686.94736842105,2850.81148141439,6003.01224362861,1.08173568544554,8.56868915592097,-1.08173568544554,-8.56868915592097
L11573_at,31.1481481481481,5.78947368421053,19.3543946583868,9.1921173478762,0.888328299386419,6.32046914803137,-0.888328299386419,-6.32046914803137
L11669_at,690.592592592593,459.578947368421,501.405812863981,846.269257246784,0.171416426962016,1.37669127539386,-0.171416426962016,-1.37669127539386
L11695_at,21.5925925925926,12.8421052631579,4.36999612092117,36.8646364755589,0.212212084319181,1.44897689700381,-0.212212084319181,-1.44897689700381
L11708_at,162.555555555556,40.9473684210526,98.1977335369553,81.7385242357542,0.675840370583426,5.26762681457657,-0.675840370583426,-5.26762681457657
L12168_at,2845.96296296296,834.157894736842,1066.33089399988,1469.40489013485,0.793381187745715,6.39609615819869,-0.793381187745715,-6.39609615819869
L12350_at,63.6666666666667,16.3157894736842,46.1352526649799,33.4066713382286,0.595294591957222,4.5521172100706,-0.595294591957222,-4.5521172100706
L12392_at,959.296296296296,391.368421052632,259.239095878513,643.665450330209,0.629001014147489,4.90764419351053,-0.629001014147489,-4.90764419351053
L12468_at,62.1111111111111,20.9736842105263,29.9285473873683,36.5546513046656,0.618764254878037,4.97625655866266,-0.618764254878037,-4.97625655866266
L12535_at,287.925925925926,99,150.926351353114,163.239999072829,0.601356337716571,4.80663352192153,-0.601356337716571,-4.80663352192153
L12701_cds2_at,62.4444444444444,12.2105263157895,59.3583208691945,28.3741011475557,0.572581002255519,4.07876090470551,-0.572581002255519,-4.07876090470551
L12723_at,223.111111111111,51.7631578947368,119.387324843692,93.3558823435168,0.805421500793639,6.22671186052646,-0.805421500793639,-6.22671186052646
L13042_at,125.481481481481,48.5526315789474,115.836878135516,103.12985709929,0.351326651603224,2.76005874416857,-0.351326651603224,-2.76005874416857
L13197_at,104.814814814815,57,123.070347936904,127.89776322453,0.19052147539198,1.51854759975299,-0.19052147539198,-1.51854759975299
L13203_at,659.111111111111,205.236842105263,379.120473376648,417.374252576848,0.569839641389349,4.55984348571555,-0.569839641389349,-4.55984348571555
L13210_at,554.888888888889,414,604.859509010998,976.83875125117,0.0890744413321517,0.716538872889379,-0.0890744413321517,-0.716538872889379
L13258_at,47.962962962963,10.6842105263158,51.5807667505583,20.5835217000421,0.516581722581054,3.5594193126223,-0.516581722581054,-3.5594193126223
L13278_at,131.111111111111,7.26315789473684,89.4355519282905,13.1882097437319,1.20681556784269,7.14054284647281,-1.20681556784269,-7.14054284647281
L13286_at,22.6296296296296,6.57894736842105,8.39939626103314,10.9510744356183,0.829472446062313,6.68262007249081,-0.829472446062313,-6.68262007249081
L13329_at,40.4444444444444,21.6578947368421,30.0119634265729,54.6503758874289,0.221899723771221,1.7755082356741,-0.221899723771221,-1.7755082356741
L13391_at,261.333333333333,122.842105263158,336.785140362859,342.956740343151,0.203740908131675,1.62134561819146,-0.203740908131675,-1.62134561819146
L13434_at,560.111111111111,176.421052631579,275.897602707032,289.01347874478,0.679204340430808,5.416798001866,-0.679204340430808,-5.416798001866
L13436_at,278.777777777778,58.5789473684211,204.711491792217,134.031587962819,0.650046727356304,4.8934854031933,-0.650046727356304,-4.8934854031933
L13689_at,578.777777777778,136.894736842105,425.928879340683,232.523964411423,0.671092918997298,4.8971571481073,-0.671092918997298,-4.8971571481073
L13698_at,31.8518518518519,7,22.2082862285224,12.1232410259375,0.72387842427323,5.28228964445266,-0.72387842427323,-5.28228964445266
L13738_at,502.925925925926,192.078947368421,373.941164225061,325.670234603917,0.444313770584364,3.48189989245458,-0.444313770584364,-3.48189989245458
L13761_rna1_at,427.740740740741,134.552631578947,205.855549166174,225.938606510279,0.678999716201536,5.43232070455862,-0.678999716201536,-5.43232070455862
L13800_at,203.111111111111,28.9473684210526,191.875827902666,49.0112768978517,0.723009821693388,4.61082946865049,-0.723009821693388,-4.61082946865049
L13848_at,753.555555555556,180.605263157895,429.70422146951,297.778127041802,0.787579648592328,5.98246559621444,-0.787579648592328,-5.98246559621444
L13852_at,1907.66666666667,505.026315789474,947.573500295116,944.271218678139,0.741414100644812,5.88950677863247,-0.741414100644812,-5.88950677863247
L13923_at,276.777777777778,102.868421052632,88.7985331364178,183.615663680392,0.638400489979217,5.06425751095999,-0.638400489979217,-5.06425751095999
L13972_at,608.703703703704,267.026315789474,281.224084592671,480.435190490596,0.44859610995596,3.60093483459734,-0.44859610995596,-3.60093483459734
L13977_at,124.111111111111,52.3684210526316,138.840343652848,128.931454877772,0.267924742083231,2.11428493303267,-0.267924742083231,-2.11428493303267
L14076_at,777.703703703704,212.736842105263,294.718355098404,364.492367043538,0.857035303920301,6.89539372664761,-0.857035303920301,-6.89539372664761
L14269_at,55.3333333333333,19.7894736842105,53.5860199908664,42.9645723916413,0.368137147292763,2.85561319621656,-0.368137147292763,-2.85561319621656
L14542_at,21.2222222222222,9.60526315789474,6.35085296108588,27.3708658225278,0.344494868095884,2.52252610570252,-0.344494868095884,-2.52252610570252
L14565_at,245.111111111111,55.2368421052632,257.272129695287,157.510091347331,0.457768581615118,3.40786761848174,-0.457768581615118,-3.40786761848174
L14595_at,29.0740740740741,5.78947368421053,27.5470589326784,9.1921173478762,0.63378123156745,4.22806344617665,-0.63378123156745,-4.22806344617665
L14754_at,508.074074074074,179.052631578947,253.401160510658,328.284974042488,0.565633978447643,4.55644247002331,-0.565633978447643,-4.55644247002331
L14787_at,164.62962962963,36.9210526315789,103.203364639601,78.6364820014522,0.702313488254001,5.41017647220197,-0.702313488254001,-5.41017647220197
L14812_at,261.962962962963,115.815789473684,108.765620091829,195.401852775962,0.480482584516204,3.84739984718654,-0.480482584516204,-3.84739984718654
L14813_at,2903.48148148148,981.578947368421,922.61473626154,1693.39249503696,0.734670191702447,5.87572475275858,-0.734670191702447,-5.87572475275858
L14837_at,113.407407407407,36.5526315789474,177.916847314706,66.2508326794876,0.314762280701064,2.14156613721184,-0.314762280701064,-2.14156613721184
L14856_at,625.481481481482,270.131578947368,226.681302946258,454.154466581975,0.521931893766897,4.15027490684628,-0.521931893766897,-4.15027490684628
L14922_at,99.9259259259259,11.6578947368421,81.1261723518116,22.991509967447,0.847771763862601,5.49886248130319,-0.847771763862601,-5.49886248130319
L14927_at,61.7037037037037,20.2894736842105,81.1062052140064,66.4972699682402,0.280577608138012,2.18271219342192,-0.280577608138012,-2.18271219342192
L15309_at,137.851851851852,37.0526315789474,75.5974682643355,62.6664043657434,0.729035129390524,5.67930263274355,-0.729035129390524,-5.67930263274355
L15344_at,41.7777777777778,17,55.7841536179567,41.5815707619016,0.254481522482294,1.9542485960753,-0.254481522482294,-1.9542485960753
L15388_at,37.7037037037037,10.8947368421053,50.0452217152069,24.2952441944801,0.360624143708858,2.5761984475716,-0.360624143708858,-2.5761984475716
L15409_at,399.777777777778,99.5,162.113761892295,180.859023790594,0.875514881391824,7.01140746886126,-0.875514881391824,-7.01140746886126
L15533_rna1_at,28.7037037037037,7.71052631578947,23.358106507188,14.1629663535476,0.559503654541893,4.15840018991559,-0.559503654541893,-4.15840018991559
L15702_at,1180.51851851852,485.342105263158,439.863647611426,830.569855705261,0.547196221951391,4.36882947685546,-0.547196221951391,-4.36882947685546
L16464_at,252.703703703704,94.9473684210526,129.470761420014,172.171810381912,0.522990950316663,4.21482721764029,-0.522990950316663,-4.21482721764029
L16782_at,152.962962962963,34.5789473684211,93.4614200461187,64.7262975834554,0.748376785306177,5.6841227785031,-0.748376785306177,-5.6841227785031
L16842_at,950.962962962963,284.842105263158,569.922631826291,572.760292595276,0.582944615223859,4.63399482154618,-0.582944615223859,-4.63399482154618
L16862_at,1285.48148148148,309,726.839754340686,575.730605170274,0.749657378852145,5.8056773464695,-0.749657378852145,-5.8056773464695
L16895_at,127.925925925926,49.1842105263158,71.6739014436088,85.7238984821707,0.500272020553912,4.02011112358335,-0.500272020553912,-4.02011112358335
L16896_at,103.148148148148,31.7894736842105,140.308096072044,86.3544417846107,0.314823416073574,2.34579762194074,-0.314823416073574,-2.34579762194074
L16991_at,278.777777777778,33.5263157894737,232.011991290459,96.2347178017584,0.74715588974695,5.18489140908111,-0.74715588974695,-5.18489140908111
L17128_at,123.333333333333,48.8157894736842,69.0150485262231,98.9763431366871,0.443579537749025,3.57609948359032,-0.443579537749025,-3.57609948359032
L17131_rna1_at,3917.18518518519,1779.23684210526,1755.68816306482,3071.75618783863,0.442873741813266,3.55107603397788,-0.442873741813266,-3.55107603397788
L17327_at,299.074074074074,84.6052631578947,230.831927855266,199.390631062079,0.498506660031705,3.90286287581388,-0.498506660031705,-3.90286287581388
L17328_at,136.555555555556,41.1578947368421,46.0904907039764,71.7964564042324,0.809230056073533,6.51623013361462,-0.809230056073533,-6.51623013361462
L17330_at,106,15.8157894736842,103.379063495617,45.1662725536092,0.607115732643601,4.25365341698368,-0.607115732643601,-4.25365341698368
L18960_at,1184.37037037037,366.394736842105,466.649856229581,604.53240985587,0.763619469278082,6.1513028305548,-0.763619469278082,-6.1513028305548
L18972_at,496.777777777778,114.894736842105,134.738588308944,187.765637341195,1.18411794501555,9.54655048296289,-1.18411794501555,-9.54655048296289
L18983_at,2078.51851851852,713.157894736842,814.360219406355,1248.78956586002,0.661784536213591,5.33079117949951,-0.661784536213591,-5.33079117949951
L19058_at,31.1111111111111,17.3947368421053,31.0376115919594,44.0439212443389,0.18268639105853,1.47285265150709,-0.18268639105853,-1.47285265150709
L19067_at,812.777777777778,311.763157894737,466.675421163306,525.355191774949,0.505039474940301,4.04659644038657,-0.505039474940301,-4.04659644038657
L19161_at,341.444444444444,80.5526315789474,243.754500287187,156.904980261066,0.651155970422811,4.88825935434357,-0.651155970422811,-4.88825935434357
L19183_at,233.111111111111,34.8947368421053,152.320091440395,68.7843435492151,0.89648303200395,6.31948841036354,-0.89648303200395,-6.31948841036354
L19267_at,943.111111111111,150.368421052632,449.137406877239,327.170128572081,1.0211709327279,7.81563277273645,-1.0211709327279,-7.81563277273645
L19314_at,263.074074074074,80.2368421052632,144.462112660386,144.022789902778,0.633784403774054,5.03472955266707,-0.633784403774054,-5.03472955266707
L19401_at,138.111111111111,34.2631578947368,64.0728751761097,60.5223587054544,0.833482549702411,6.58847033125281,-0.833482549702411,-6.58847033125281
L19437_at,1671.11111111111,745.5,796.109256771926,1244.41995062499,0.453613262557463,3.65236089235412,-0.453613262557463,-3.65236089235412
L19527_at,15256.8888888889,4513.31578947368,1462.54741759642,7179.12115416856,1.24322901418805,8.96689360040263,-1.24322901418805,-8.96689360040263
L19593_at,49.7777777777778,12.7368421052632,29.9413957504853,24.8233588886544,0.676364496044723,5.26908239832958,-0.676364496044723,-5.26908239832958
L19605_at,2268.22222222222,554.289473684211,2784.92189274995,956.807413983488,0.458058990385462,3.07166730759918,-0.458058990385462,-3.07166730759918
L19686_rna1_at,3842.44444444444,643.289473684211,2660.83489403859,1346.78538003878,0.798267987477118,5.74625808171063,-0.798267987477118,-5.74625808171063
L19711_at,127.185185185185,34.1578947368421,161.685363268159,72.2478939432276,0.397665947789038,2.79777834537213,-0.397665947789038,-2.79777834537213
L19778_at,37.9259259259259,7.86842105263158,21.9753812007296,15.0066130514978,0.812760519843628,6.15962177745104,-0.812760519843628,-6.15962177745104
L19779_at,3799.51851851852,2765.28947368421,2815.40988094466,5119.07990522735,0.130346004936163,1.0430381949188,-0.130346004936163,-1.0430381949188
L19783_at,99.037037037037,23.0789473684211,87.7270598905323,44.8483218999373,0.572942643217614,4.13176335583942,-0.572942643217614,-4.13176335583942
L19871_at,309.444444444444,190.131578947368,395.125329029949,628.546206392507,0.116553856748432,0.938019762444036,-0.116553856748432,-0.938019762444036
L19872_at,77.5185185185185,84.7368421052632,113.168142558003,219.103786860897,-0.021724145037977,-0.1731624128437,0.021724145037977,0.1731624128437
L20010_at,1429.88888888889,245.368421052632,696.323550642578,419.168380090519,1.06188170008347,7.88249478058804,-1.06188170008347,-7.88249478058804
L20298_at,1694,238.578947368421,882.078140616718,417.091449663795,1.1202702584174,7.9642892548748,-1.1202702584174,-7.9642892548748
L20316_at,1185.59259259259,494.631578947368,435.053512116106,821.166027293643,0.550032054086566,4.39157931489709,-0.550032054086566,-4.39157931489709
L20320_at,114,49.2368421052632,76.6826627682605,94.2444877477684,0.378893333792887,3.04780867582501,-0.378893333792887,-3.04780867582501
L20321_at,57.1481481481481,7.5,44.6600007782766,13.0233677713604,0.860701262711894,5.60953690728679,-0.860701262711894,-5.60953690728679
L20348_at,50.8888888888889,10.4210526315789,38.5100719426184,21.9970901993968,0.668810680003942,4.91974811837328,-0.668810680003942,-4.91974811837328
L20591_at,30.8888888888889,13.6578947368421,18.1814219071035,25.0051630514953,0.398989504925325,3.21654762616274,-0.398989504925325,-3.21654762616274
L20773_at,1003.96296296296,258.342105263158,397.407510428187,422.069180720847,0.909874393930996,7.2636181250566,-0.909874393930996,-7.2636181250566
L20814_at,55.3333333333333,16.2894736842105,32.5198164438003,31.1091434327741,0.613617757147987,4.85641352341002,-0.613617757147987,-4.85641352341002
L20815_at,452.111111111111,159.763157894737,186.553216439981,270.210772007108,0.640041598310545,5.15966559523403,-0.640041598310545,-5.15966559523403
L20826_at,135.740740740741,50.7894736842105,76.0872942959358,105.600511335458,0.467567246801795,3.76955815936024,-0.467567246801795,-3.76955815936024
L20852_at,59.037037037037,16.6578947368421,46.0889453469146,36.3439100930745,0.514104989739762,3.97906518780573,-0.514104989739762,-3.97906518780573
L20859_at,63.6296296296296,24,70.5392133978018,79.9425469372274,0.263351714795196,2.11086536504399,-0.263351714795196,-2.11086536504399
L20861_at,137.814814814815,37.4736842105263,73.8496586300308,68.1690017696897,0.706534833675181,5.57208831563926,-0.706534833675181,-5.57208831563926
L20941_at,3422.77777777778,2769.26315789474,1763.09494777559,5207.2448578838,0.0937564936722936,0.717890982569903,-0.0937564936722936,-0.717890982569903
L20971_at,699.037037037037,155.263157894737,1171.94084523467,399.155235277226,0.346111155063876,2.31737263293366,-0.346111155063876,-2.31737263293366
L21715_at,20,7.07894736842105,0,13.613152580734,0.949159465814368,5.85101190211664,-0.949159465814368,-5.85101190211664
L21893_at,503.037037037037,164.763157894737,293.270481805748,276.641091924373,0.593555026314465,4.69127592770123,-0.593555026314465,-4.69127592770123
L21934_at,36.7777777777778,17.8421052631579,20.1634347908312,36.7941874932158,0.332451948576573,2.65976251956761,-0.332451948576573,-2.65976251956761
L21936_at,651.148148148148,104.131578947368,408.161798960969,168.912126691323,0.947914201083446,6.57528449191351,-0.947914201083446,-6.57528449191351
L21954_at,802.111111111111,733.394736842105,663.871415569503,1679.08061296545,0.0293289719260595,0.228401309163854,-0.0293289719260595,-0.228401309163854
L21993_at,21.2222222222222,5.78947368421053,6.35085296108588,9.1921173478762,0.992908577398051,8.00432621915546,-0.992908577398051,-8.00432621915546
L22005_at,37.8518518518519,24.8947368421053,44.2603344765627,70.1796110660948,0.113221960638882,0.911288102924123,-0.113221960638882,-0.911288102924123
L22009_at,3294.51851851852,847.447368421053,1075.65870231902,1425.75650279533,0.978274676308927,7.88362649781557,-0.978274676308927,-7.88362649781557
L22075_at,132.592592592593,114.447368421053,89.2189438573442,250.339736441373,0.0534376684335596,0.411539326631226,-0.0534376684335596,-0.411539326631226
L22206_at,25.6296296296296,5.78947368421053,23.9617453906272,9.1921173478762,0.598426678119098,4.09367575847009,-0.598426678119098,-4.09367575847009
L22214_at,296.37037037037,115.578947368421,135.150101211763,219.85863167769,0.509259086475053,4.09564287608648,-0.509259086475053,-4.09564287608648
L22342_at,950.777777777778,271.447368421053,325.654528288602,515.30561372202,0.80780333742398,6.50212373179598,-0.80780333742398,-6.50212373179598
L22343_at,281.888888888889,70.4210526315789,124.893903692243,134.608668364493,0.814896879754534,6.51194352122512,-0.814896879754534,-6.51194352122512
L22650_at,30.8148148148148,10.7631578947368,18.3240846912494,20.5550470037348,0.515743434739949,4.13153660901996,-0.515743434739949,-4.13153660901996
L23116_at,107.666666666667,23.4473684210526,117.296140667051,67.7661708509972,0.455086168300673,3.35426301438076,-0.455086168300673,-3.35426301438076
L23852_at,85.8518518518518,49.1052631578947,56.4471868234804,101.955419371008,0.231982222873526,1.85702372535055,-0.231982222873526,-1.85702372535055
L23959_at,20,10.5789473684211,0,33.1055899411037,0.284575887284879,1.75424358448623,-0.284575887284879,-1.75424358448623
L24203_at,38.1851851851852,19.1052631578947,94.4929940573687,59.3677451208961,0.124007736666234,0.92720260056765,-0.124007736666234,-0.92720260056765
L24470_at,45.4074074074074,13.2105263157895,36.8836624863171,26.5097207002902,0.507890247738346,3.87944703998826,-0.507890247738346,-3.87944703998826
L24559_at,1113.40740740741,337.394736842105,439.614276668436,588.413512415522,0.754855733284001,6.08396377764991,-0.754855733284001,-6.08396377764991
L24564_at,20,37.5789473684211,0,198.529816887682,-0.0885456282789316,-0.545831910864332,0.0885456282789316,0.545831910864332
L24783_at,620.444444444444,108.578947368421,256.792243672305,190.526813262163,1.14429620008569,8.78154501858847,-1.14429620008569,-8.78154501858847
L24804_at,828,216.368421052632,510.988559257747,367.881107487308,0.695929785826586,5.31708785327286,-0.695929785826586,-5.31708785327286
L25080_at,5899.55555555556,1432.89473684211,2063.7381008059,2416.718411506,0.996920917866172,8.00379949451009,-0.996920917866172,-8.00379949451009
L25081_at,674.814814814815,173.526315789474,573.259106206786,351.49216567657,0.542079275008092,4.03654182827871,-0.542079275008092,-4.03654182827871
L25085_at,1339.51851851852,430.026315789474,1000.60471601967,777.234476667881,0.511571691337376,3.95136308469601,-0.511571691337376,-3.95136308469601
L25119_at,125.666666666667,52.3684210526316,71.1261068590365,93.597880852839,0.444976148478409,3.58552614907694,-0.444976148478409,-3.58552614907694
L25270_at,109.333333333333,28.1052631578947,211.359518720701,103.836355002471,0.257706641955533,1.84500335851216,-0.257706641955533,-1.84500335851216
