Gene_Name,T_value_ALL
M17863_s_at,5.93115593485183
HG3111-HT3287_at,5.93062540849965
U58516_at,5.92986963632793
D82348_at,5.92936292195826
U36764_at,5.92872896463248
AF015913_at,5.92850595774842
D43951_at,5.92785078950299
U10439_at,5.92569480147752
U90905_at,5.92386122431155
X82895_at,5.92341441109935
HG2809-HT2920_s_at,5.92236405386453
Z21707_at,5.92091477926827
M12036_at,5.92091477926827
X86681_at,5.9204441844923
U40622_at,5.91999111817286
Y08265_s_at,5.91960397543876
U31501_at,5.91847318820157
X84908_at,5.91842130353192
U11037_at,5.91613525547018
V00572_at,5.91564019317524
K01383_at,5.91132064810025
Z69030_s_at,5.91124176069968
U00957_at,5.91022793166147
L11284_at,5.91011983304516
L26336_at,5.90924574969445
HG4114-HT4384_at,5.90678539121048
M23379_at,5.90503662073596
U79252_at,5.90255109019369
AC000063_s_at,5.9000648058071
U95626_rna3_at,5.89918910791407
U60115_at,5.89746470785522
HG1595-HT4788_s_at,5.89665432723151
S67247_s_at,5.89576480816621
HG1155-HT4822_at,5.89559274786502
D89016_at,5.89520706605635
AB002366_at,5.89436807566816
X58377_at,5.89434357078764
M65062_at,5.89427784014933
U97105_at,5.89415127856015
Z34897_at,5.89378848853406
AB000905_at,5.89276248114731
Z11899_s_at,5.89247259274924
Y10936_at,5.89161893348121
M30938_at,5.89156846855802
U79294_at,5.88967191287248
L13852_at,5.88950677863247
D26068_at,5.88775817662091
L05187_at,5.8872321121541
U79288_at,5.88650138919184
M98776_rna1_at,5.88638306146466
U26648_at,5.88579172738877
HG2320-HT2416_at,5.88481905388715
U96629_rna2_at,5.88299427754916
X71874_cds1_at,5.88293475150374
M14306_at,5.88115222486874
D86960_at,5.88114110433918
J02645_at,5.88026550681854
D63876_at,5.87870932479502
Y00764_at,5.87857154372826
L78267_at,5.87713225017369
U72511_at,5.87637132661048
L14813_at,5.87572475275858
U37359_at,5.87523199081432
X98834_rna1_at,5.87314024758906
U22963_at,5.87274693474902
HG4755-HT5203_s_at,5.87146213111905
X80200_at,5.87113880951453
X54942_at,5.87010436133133
M74826_at,5.86985105939136
U52112_rna1_at,5.8697378471722
D80005_at,5.86925849821116
Y08976_at,5.86778332938886
L48546_at,5.86683835187477
AB001325_at,5.86475123971917
HG406-HT406_at,5.86423994399428
M55265_at,5.86395675219834
AB002318_at,5.862955469528
U80017_rna3_at,5.86167613285054
U43527_at,5.86053712302984
U28686_at,5.86015861501278
M93143_at,5.8593081184761
AC000066_at,5.85808438334087
X62534_s_at,5.85741665856318
M61916_at,5.85723922743076
HG4332-HT4602_at,5.85436599311838
X02596_at,5.85208334931506
L21715_at,5.85101190211664
D86519_at,5.85008839089325
X68486_at,5.84969090195705
AF007875_at,5.84924775774866
L00137_cds1_at,5.84859463822001
HG1699-HT1704_s_at,5.84837207769564
Z97054_xpt2_at,5.84748141717718
V00532_rna1_f_at,5.84531795941048
X04366_at,5.84428219125847
U66615_at,5.84398257581164
M14200_rna1_at,5.84338489012243
HG243-HT243_s_at,5.84304494390567
M63896_at,5.84251792259361
U68727_at,5.84221861285569
AF007111_at,5.83967793988164
HG3437-HT3628_s_at,5.83915657541287
AF001620_at,5.83872684660895
X70218_at,5.83738828670893
S82198_at,5.83680723799665
U37690_at,5.83573043765936
M96982_at,5.83535251440362
X74614_at,5.83525493112407
Y07867_at,5.83280213124265
Y13247_at,5.83245831922472
M34668_at,5.82990310453069
HG2036-HT2090_at,5.82846526273547
HG4297-HT4567_at,5.8276608417667
D21241_xpt1_s_at,5.8268986858031
X71490_at,5.82655540739577
U17034_at,5.82448509229939
Z47038_s_at,5.82401743578313
S77812_at,5.82357709404952
U96915_at,5.82333474800998
HG662-HT662_at,5.82236780744688
S43646_at,5.82093674645328
M21535_at,5.81998508341742
U77975_at,5.81939662074568
D63487_at,5.81913785996386
X99350_rna1_at,5.81908118325626
U58331_at,5.8189820426442
J04093_s_at,5.81748607660724
D26443_at,5.81738026092724
Z49254_at,5.81680714987434
U90543_at,5.81657176289364
U11872_at,5.81617055700615
D38552_at,5.81439294294411
Z69043_s_at,5.81412899135017
U90549_at,5.81385330902104
U58130_at,5.81350801576996
U18300_at,5.81329547910099
U60116_at,5.81188182809672
U09367_at,5.81173410392531
L29218_at,5.81048974211879
X95152_rna1_at,5.81045482083375
U79254_at,5.80953873915281
X78926_at,5.80926070400148
M92303_at,5.80921282114687
D28114_at,5.80875784913784
Z69881_at,5.80817756277065
K03192_f_at,5.80572316661857
L16862_at,5.8056773464695
X69978_at,5.80518069838189
L40401_at,5.80370517373655
X75304_at,5.80148216775392
U90547_at,5.7996524926935
L25876_at,5.79930602417186
U26727_at,5.798866901979
HG2280-HT2376_at,5.79527163608347
D13988_at,5.79526631443625
X87176_at,5.7943266689562
U17579_rna1_at,5.79302019690239
S75463_at,5.79230799154862
U07695_at,5.7897868757595
AB000464_at,5.78467264396961
M62486_at,5.78206305553963
U71374_at,5.78080766823497
D31846_at,5.78070094032666
M63603_at,5.7804924298738
U43747_s_at,5.77849165907791
U52112_rna5_at,5.77527075545875
M38180_rna1_at,5.77504419495556
HG1071-HT1071_at,5.77327899951521
Z74615_at,5.77317781896926
X67697_at,5.77192754500611
U43885_at,5.77154650746842
Z78289_at,5.77037345204605
X69636_at,5.76853550086439
M80629_at,5.76823578237948
U27460_at,5.76688215700866
D21090_at,5.76661590525588
M81118_at,5.76645535385481
L33404_at,5.76570999380387
U00943_at,5.76524718442598
M19650_s_at,5.7650985156839
D79986_at,5.76408729759462
S78296_at,5.76349994306484
Y10510_at,5.76173181707893
L78833_cds1_at,5.7613507925004
U78678_at,5.7602213789348
D87845_at,5.76006718509862
J03756_at,5.75762502568864
X70811_at,5.75682902382684
X15422_at,5.75657496674862
U34605_at,5.75480903185073
M12125_at,5.75180407830765
D78275_at,5.75127451760621
M21539_at,5.75065729394157
D79999_at,5.75040974030883
M23263_at,5.75038388197635
J02611_at,5.75012732697368
HG3994-HT4264_at,5.74888522752156
M24748_cds2_s_at,5.74865397582965
D87683_at,5.74749440869009
L19686_rna1_at,5.74625808171063
HG2573-HT2669_at,5.74526671720857
X83705_s_at,5.7446816993105
Z47055_s_at,5.74437341336239
U24056_s_at,5.74373075289579
U31903_s_at,5.74329050008529
U19765_at,5.74289892595251
U23850_s_at,5.74200180073606
L10615_s_at,5.74176441709294
L40380_at,5.74132750341886
U37707_at,5.739867752342
M19878_s_at,5.73936440803667
U31929_s_at,5.73605054178467
M28439_at,5.7337438791787
X97198_at,5.73335902571732
U12140_at,5.73323554918395
U92027_at,5.73208126301748
M26958_s_at,5.73192607021957
M15353_at,5.7315480734179
D13168_at,5.73076658138932
X67951_at,5.73027144284715
D83778_at,5.73001251205845
D86096_cds1_s_at,5.72632177822424
Y08409_at,5.72530051481901
M21064_at,5.72510429547358
L43631_at,5.72440387541518
X96484_at,5.724169891736
X59350_at,5.72382726681311
U47686_s_at,5.72335632720665
U34301_r_at,5.7209005223348
HG1649-HT1652_at,5.7191590783403
U06698_at,5.71836318401342
D45917_s_at,5.71727578582989
U50531_at,5.71664271561766
D87438_at,5.71353304595795
X70944_s_at,5.71309918182267
L78440_at,5.71206741135763
J00210_rna1_at,5.71191624849518
U14394_at,5.70858953325216
X72304_at,5.70834714554942
M60828_at,5.70696598422733
U51478_at,5.70434580037516
X71129_at,5.70427926001862
L05597_at,5.70409953958046
D49489_at,5.70301753499573
X17059_s_at,5.70298935913752
D84307_at,5.70207435864974
U91521_at,5.70093862801575
D31797_at,5.70078680971793
X98296_at,5.7002933107312
J00219_s_at,5.69985064797387
J02888_at,5.69905246849419
X70476_at,5.69805385988944
D87673_at,5.69715910008855
D28476_at,5.69566493431985
L07515_at,5.69451175771013
U73338_at,5.69246742145532
U19906_at,5.69195043875616
U66406_at,5.69089410404494
D83542_at,5.69078089006433
D42053_at,5.69031541649935
M60284_s_at,5.68963420160809
Y12812_at,5.68958611234082
U35407_at,5.6892951924711
X16416_at,5.68914928773749
M10901_at,5.68875057003473
X82554_rna1_at,5.68808216336432
U35459_at,5.68764021778762
M95724_at,5.68754938029259
L38500_at,5.68658017737052
M25269_at,5.68636786084443
X74330_at,5.68485346778339
L16782_at,5.6841227785031
Z31357_at,5.68388833923274
U37022_rna1_at,5.68384067979205
U96781_cds1_at,5.68220559367167
M74524_at,5.68191529202065
HG3255-HT3432_at,5.68155347794635
M25164_at,5.68051307103639
L15309_at,5.67930263274355
U78793_at,5.67816311781383
X15088_at,5.67815751361631
HG3934-HT4204_at,5.67659014815266
M25756_at,5.67601040552774
L38951_at,5.67590086140039
U22233_at,5.67572537952278
S62904_s_at,5.67243998418434
U00238_rna1_at,5.67202932078929
X61373_at,5.67127727848066
U58046_s_at,5.67030644428117
U24152_at,5.67020902818174
U09278_at,5.67000630382053
D63875_at,5.66800669943501
AF000959_at,5.66653999078445
D26528_at,5.66558795716137
M91467_at,5.66334858031582
Z29505_at,5.66218761674355
X53065_f_at,5.66181229162281
L27841_at,5.66163908728819
U77129_at,5.6611458759035
X85781_s_at,5.66102209196052
U52960_at,5.66041170295615
X89426_at,5.65996404074195
D31628_s_at,5.65743614344746
M55420_at,5.65650434249416
X65293_at,5.65476257517135
X14894_at,5.65432276727635
U91327_at,5.65398934673097
U41068_cds2_s_at,5.65345101588628
S76992_at,5.6534382492303
AD000684_cds1_at,5.65316632845354
Y00318_at,5.65234172599397
L05144_at,5.65205797258861
U94586_at,5.65070920665107
U67988_at,5.64968424769011
U31986_at,5.64866179293899
U01038_at,5.64844493763928
U45973_at,5.64730372247378
J05412_at,5.64526256693845
U72209_at,5.64469019342437
L38935_at,5.64430489871227
U52077_s_at,5.64336851338576
U09716_s_at,5.64196909109955
D86980_at,5.64189261481684
U23070_at,5.64118287465952
L36531_at,5.63995922695711
U90546_r_at,5.63963252243843
U45328_s_at,5.63849149682622
D21239_at,5.63742972238304
M55513_s_at,5.63633299093116
X15525_rna1_at,5.63605869921958
U31449_at,5.63445223733364
D26535_s_at,5.6338235750357
X04325_at,5.6322934970236
K03431_cds1_at,5.63030831694315
X05276_at,5.63005287982315
L35475_at,5.6298807570238
U58675_cds2_at,5.62928608586384
U34587_at,5.62649672805655
U33818_at,5.62562314213622
X87843_at,5.62520756469161
D13435_at,5.62493374158554
X05608_at,5.62323469307379
L05188_f_at,5.62259030773484
U13061_rna1_at,5.62136128051189
D56495_at,5.6210410657389
S77576_at,5.61899763478458
U65402_at,5.61828151983161
X59932_s_at,5.61800224672135
L07541_at,5.61703735590325
Z47043_at,5.61700163237166
AB006782_at,5.61618829295872
U90313_at,5.61246547285291
L20321_at,5.60953690728679
AF006087_at,5.6088446862637
X94453_at,5.60867825307367
U60206_s_at,5.60766089429762
X69962_s_at,5.60764355438755
L11066_at,5.60725959885196
U19142_at,5.60649212996981
L78833_cds4_at,5.60584819602705
U82311_at,5.60511209617548
U52426_at,5.60472398594526
D49487_s_at,5.60470284536832
U62317_rna3_at,5.60419800259202
S78771_s_at,5.60406999259532
M90356_f_at,5.60371369757147
U43374_at,5.60338314595709
Z71460_at,5.60209820913989
X67155_at,5.60179226726084
X05610_at,5.6016039742286
J03626_rna1_s_at,5.6012028107355
M13143_at,5.60101725383274
X68561_at,5.59980718009259
M36089_at,5.59979277948853
U75308_at,5.59881478006318
U61981_at,5.59716268627999
X72790_at,5.5960275509541
U58032_at,5.59577536988996
X65233_at,5.59530736753649
U58048_at,5.59419258299187
AF015910_at,5.59002298197276
D63135_at,5.58989905798661
X69654_at,5.58912231245265
U09759_at,5.58804812675722
D28473_s_at,5.58796588336541
U33839_at,5.58739335899996
U31176_at,5.58693571649061
J05272_at,5.586269479424
L37936_at,5.58588161220116
HG3355-HT3532_at,5.58583885750651
Z17227_at,5.58480589461677
HG2290-HT2386_at,5.58459662042825
M97287_at,5.58455772447246
X86019_at,5.58438165453766
Z35402_rna1_s_at,5.58435036619468
M21985_at,5.58333333873364
HG4312-HT4582_s_at,5.58310108121392
D86550_at,5.58283800529161
S71824_at,5.5825610892841
U65785_at,5.58243992592778
M16714_at,5.58229431814892
U30246_at,5.58166349275106
X13546_rna1_at,5.58084026707612
M12959_s_at,5.58052443527549
U66561_at,5.57985951220068
J03805_s_at,5.57788596237541
L43579_at,5.57747325375897
K02882_cds1_s_at,5.57738652235312
HG4036-HT4306_at,5.57608667678447
M24351_cds3_s_at,5.57428996772356
D86966_at,5.57283226536495
L49218_f_at,5.57246629626072
L20861_at,5.57208831563926
U90336_at,5.57068405254498
U48251_at,5.57028653148825
X72755_at,5.5702040471939
J03060_at,5.56971934817759
M17183_s_at,5.56914877394004
X58528_s_at,5.56749926061037
U38904_at,5.5670404774464
X87613_at,5.56699085221296
M76766_at,5.56691231100601
Y14140_at,5.56676053010243
U08815_at,5.56669387052155
J03161_at,5.566607451197
U07151_at,5.56599420824109
M93718_at,5.56542320791087
D42138_at,5.56517340717857
D38555_at,5.56348646259242
Z68747_at,5.56315903741678
D25216_at,5.56285200770597
D13630_at,5.5622291833644
U80811_at,5.5619699275658
M81379_at,5.56184899558872
Z34918_at,5.56002917908963
D87470_at,5.5598266813102
U79266_at,5.5579334964338
AF005037_at,5.55619000190268
D32202_at,5.55566327881364
X99101_at,5.55158139018752
D80000_at,5.54869412861746
D83018_at,5.54666456529756
S81264_s_at,5.54610660905323
U57341_r_at,5.54578999662724
M29551_at,5.5455368639483
J05614_at,5.54432497011752
L76191_at,5.53984542464142
U37143_at,5.53843907370624
U39905_at,5.53798256928804
U20428_at,5.53752778269008
U48730_at,5.53710918074584
X81003_at,5.53659058409044
Z48923_at,5.53457624141941
HG2538-HT2634_at,5.53104001813235
HG644-HT644_at,5.53071358131725
U57629_at,5.53025535493748
U13948_at,5.5301341133558
U19345_at,5.52996139499251
M33764_at,5.52994955910961
U13913_s_at,5.52992896475679
M64347_at,5.52926792657
K02777_s_at,5.52875191194014
U66083_at,5.5281421625163
M29550_at,5.52728442177049
M74558_at,5.52436449932393
X95095_at,5.5239643128861
HG4185-HT4455_at,5.52260023683071
M92449_at,5.52223095192991
L41268_f_at,5.52203316466787
U67611_at,5.52103330777507
HG172-HT3924_at,5.5205347451402
D16294_at,5.5146170434163
U40490_at,5.51397484941256
U18914_at,5.51366157185215
X69115_at,5.51308035394983
U77718_at,5.51188777728976
L04733_at,5.51155004942369
U20325_at,5.51022958408288
L33842_rna1_at,5.50797341327965
Z67743_at,5.50752923110133
X55889_at,5.50644500146433
S66896_at,5.50584466057853
D86983_at,5.50538352033957
X98206_at,5.5048331058024
D14694_at,5.50364994345893
U02310_at,5.50361283869453
X76029_at,5.5016403071211
L14922_at,5.49886248130319
X97160_rna1_at,5.49877603874442
U01828_at,5.49725562783933
X69699_at,5.49709900372238
U28369_at,5.49671108327546
AB002356_s_at,5.49631030604029
Y00281_at,5.4961964785242
X85753_at,5.49615586615777
HG3566-HT3769_at,5.49473964853823
X64728_at,5.49432292400512
HG3523-HT4899_s_at,5.49408800557273
X56681_s_at,5.49233538788055
U89916_at,5.49123739460473
U84388_at,5.49118064398391
J02963_at,5.49064889058187
HG4102-HT4372_at,5.49064198939546
X70394_at,5.4851009103891
Y00064_at,5.4846080182922
U39317_at,5.48277923492449
U24105_at,5.48219060361
D49396_at,5.4811934744298
U81787_at,5.4805517535443
U36787_at,5.47830981133634
S76965_at,5.47824909071772
HG2614-HT2710_at,5.47823900689874
U89336_cds4_at,5.47810836674787
D88152_at,5.47803147011674
M30773_at,5.47727994728117
M86707_at,5.47529644499735
L76224_at,5.47131533812709
M20471_at,5.47089875108916
Z49105_at,5.47010099385589
X99325_at,5.46959772253519
M60751_at,5.4683343842191
Y10205_at,5.4676435864498
U95626_rna1_at,5.46695352114457
X82456_at,5.46687686105712
D80003_at,5.46571257976568
U40462_at,5.46553087057065
X97064_at,5.46466499760969
L42243_cds1_at,5.46380525962918
U09584_at,5.46339546321561
L40357_at,5.46046074579627
AB000114_at,5.45835114746199
U56244_at,5.453310639411
U77594_at,5.45301967223868
HG2416-HT2512_at,5.45239968572598
D14660_at,5.45229404001456
L37792_at,5.45215044174624
M34175_at,5.45169627532932
D42085_at,5.45046487474379
U92015_at,5.4504497522718
X07979_at,5.44928185013299
M30496_at,5.44852013828472
D29675_s_at,5.44726112540572
X61123_at,5.44625012271054
AC000061_cds2_at,5.44616590653779
X92762_at,5.4430730524847
D84276_at,5.4428271531376
U79300_at,5.44218883391718
U65437_rna1_at,5.44130033773827
U61234_at,5.4407977828331
M60165_cds1_at,5.44038620944996
U70439_s_at,5.43623164553604
HG3227-HT3404_at,5.43575092728039
U11313_at,5.43570842425311
U70451_at,5.43539325705321
HG3703-HT3915_s_at,5.4350905882795
U47105_at,5.43494007752513
D42045_at,5.43476198120177
L36861_at,5.43414182252103
L13761_rna1_at,5.43232070455862
L04953_at,5.43212781344905
S63912_at,5.43212480270243
Y08991_at,5.42934898794931
Y07566_at,5.42869930429282
M60724_at,5.42746548481826
U79249_at,5.42572970633559
U90426_at,5.42491252252328
X54667_s_at,5.42397694797909
S72503_s_at,5.42394651296194
L37112_at,5.42269790496295
X99728_at,5.42070573726909
L47276_s_at,5.42056780529249
X80910_at,5.4185336344606
X73478_at,5.418325381829
M37721_at,5.41768639489738
L13434_at,5.416798001866
M15841_at,5.41518040853514
D90276_at,5.4150798846627
U95006_at,5.4141765516395
L48728_cds1_at,5.4135303450542
M26683_at,5.41349686053013
L00972_at,5.41343349301789
L15189_s_at,5.41283890504389
U73524_at,5.4118868906466
L14787_at,5.41017647220197
M58460_at,5.40890103051311
J04809_rna1_at,5.4086711466663
S79048_at,5.40746870556431
D14889_at,5.40441145684931
D87078_at,5.40396533421222
D49488_at,5.40380471685035
M29610_at,5.40033484888874
U82613_at,5.39974001102494
X79981_at,5.39972053840187
Z34974_s_at,5.39969086593533
L41887_rna1_at,5.39948117510665
L76517_at,5.39815446623477
D30742_at,5.39725334463694
X81788_at,5.39618286127326
X86098_at,5.39451673388811
U10117_at,5.39402353811972
X63657_at,5.39399188772239
U90909_at,5.39382730977323
M15990_at,5.39162500835531
X06318_at,5.39138804642036
S40719_s_at,5.38755058873081
D49354_s_at,5.38618554728149
X52479_at,5.38556386826225
M34338_s_at,5.3848221536881
X54993_s_at,5.38379961763432
M87770_at,5.38368391936659
X62535_at,5.38349462572407
X14448_at,5.38243312647754
D87445_at,5.38117884446082
X62466_at,5.37895792755222
D63483_at,5.37276643480912
U54644_s_at,5.37261085178178
J03589_at,5.37246172484051
X06745_at,5.3720561680766
HG1862-HT1897_at,5.37190577868581
D87450_at,5.37174106678835
X86691_at,5.37116886170474
M61832_s_at,5.37077236012881
V00571_rna1_at,5.37010564218752
D45132_at,5.36871580616146
M31520_rna1_at,5.36747047982915
M55024_s_at,5.36722733391702
M74002_at,5.36706635025217
S73149_at,5.36701921919806
U06631_at,5.36694352919714
M57464_s_at,5.3650751645183
U46571_at,5.36420517724121
X81892_at,5.362179997144
L05425_at,5.36154297976569
X69433_at,5.36117549431497
U09303_at,5.36098238715849
L42583_f_at,5.36091488858515
D50914_at,5.35982872447986
U78575_at,5.3598121986858
X00948_at,5.35927338137762
X14789_at,5.35902085898687
X13461_s_at,5.35857503814644
Z83802_at,5.358282579754
U70321_at,5.3578469431034
J05682_at,5.3559739320061
HG4557-HT4962_r_at,5.35549533940494
X79984_at,5.3551112663234
D00596_at,5.35423722682725
X05246_at,5.35402732875054
M86699_at,5.35337935237973
S79219_s_at,5.35045072636243
D10523_at,5.34723448972029
U07424_at,5.34707749816543
X13444_at,5.34662711087147
U65533_s_at,5.34481465831684
L38025_at,5.34481465831684
Z74792_s_at,5.34444885743686
U68142_at,5.34439536648028
X66141_at,5.34437766329374
D87469_at,5.34305038832186
X16281_at,5.34257224617098
HG4533-HT4938_at,5.34249297781543
J03779_at,5.34163799330846
X06268_at,5.34079891704407
HG2465-HT4871_at,5.34066041938931
X76383_at,5.33960227533226
X95808_s_at,5.33907366978994
L02326_f_at,5.33783412053777
U40343_at,5.33648055690416
HG2260-HT2349_s_at,5.33484308497103
AB003103_at,5.33419845808612
U57650_at,5.33323049898994
HG4108-HT4378_at,5.33083725117949
M31013_at,5.3308189343327
L18983_at,5.33079117949951
X06661_at,5.32998063457152
U29343_at,5.32977417509731
Z50781_at,5.32921983497078
U73824_at,5.32886414357926
L38490_s_at,5.32848258323875
X98261_at,5.32831025720478
Y00978_at,5.32826437476893
HG2415-HT2511_at,5.32679953056388
M93650_at,5.32669578939774
M27160_at,5.32668712813459
Z22865_at,5.32449049394761
D12775_s_at,5.32364464622535
M57703_s_at,5.32118887885177
Z48512_at,5.31992115350336
X68505_s_at,5.31983941520848
L24804_at,5.31708785327286
U44059_at,5.316119333219
X81817_at,5.31609825966927
D50920_at,5.31513089608772
U51334_at,5.31295623155037
L25441_at,5.31223636794436
D37781_s_at,5.31169341059235
M82882_at,5.31050343701085
M74587_rna1_s_at,5.30995447787206
M14219_at,5.30979244050375
D87127_at,5.30911277256918
S76473_s_at,5.30894918439496
D25218_at,5.30783218618041
U09366_at,5.30638000923809
D31784_at,5.30550343292823
D13644_at,5.30491844288974
U52153_at,5.30439474351873
D29641_at,5.30425694129457
Z25884_at,5.3024233980531
D28483_at,5.3013600977869
HG721-HT4828_s_at,5.30133926940143
X51405_at,5.30011846573257
J03133_at,5.29940801891938
Z80781_at,5.29743454173766
U73737_at,5.29662494345477
Z22534_at,5.29591704147452
U03851_at,5.29364358120375
D90084_at,5.29306758612001
S57887_at,5.29222688510442
D83260_s_at,5.29034742075948
X74764_at,5.28976489714322
M36067_at,5.28948794970438
Z49107_s_at,5.28928552920541
D86549_at,5.28836638975654
X69398_at,5.28835182188865
X77197_at,5.28771269659802
S73885_s_at,5.28639960348582
X51801_at,5.28558247331119
L13698_at,5.28228964445266
X56667_at,5.28194915003318
U03634_at,5.28165616681507
U35376_at,5.27918393029499
U47634_at,5.27883808616202
S70348_at,5.27826338170326
Z29572_at,5.2782057563799
U34252_at,5.27762103321204
U12424_s_at,5.27652299814789
S67325_at,5.27579722146189
M64673_at,5.27554582388682
M37766_at,5.27510626317741
HG4716-HT5158_at,5.27462395796235
L76702_at,5.27379954021857
X07495_at,5.2706016419037
D87455_at,5.27053764774844
L19593_at,5.26908239832958
L77559_at,5.26820066854435
L11708_at,5.26762681457657
Y10207_at,5.26731045196497
L37127_at,5.26567688958037
D88613_at,5.26515545238695
M18255_cds2_s_at,5.26302345987075
Y07707_at,5.26298599056316
M64936_at,5.26293937855436
S67070_at,5.26261503601557
U50928_at,5.26033784212935
S72370_at,5.25654125155614
X82634_at,5.25370471146042
X84195_at,5.25142357909451
D00408_at,5.25133820298156
M38258_at,5.24775891449547
X76104_at,5.24773471968981
D87685_at,5.24755353687778
M73047_at,5.24536400666043
D86964_at,5.24429007633093
U77970_at,5.24378069110072
HG1034-HT1034_f_at,5.24378069110072
L07956_at,5.24174804442812
X65962_s_at,5.24104100069222
L34600_at,5.24097709145394
X90763_at,5.24059431039833
U09368_at,5.24024924167902
D78129_at,5.2394923409858
U51477_at,5.23506648310802
M65217_at,5.23434229355965
Z22970_at,5.23394880240569
X55885_at,5.23382661345044
U69546_at,5.23373533042767
U55764_at,5.23352825649349
Z14982_rna1_at,5.23325796002712
Z48481_at,5.23257053318292
U43030_at,5.22986605381583
L39064_rna1_at,5.2296517808842
U42359_at,5.22935725352921
L36818_at,5.22871795629247
D50919_at,5.22833381890521
M14158_cds4_at,5.22750895720419
M55172_at,5.22695617632474
L34357_at,5.22683344773966
U33267_at,5.22588468839607
J00212_f_at,5.22512915504653
X13967_at,5.22471543396749
X03484_at,5.22450410656814
U51240_at,5.22134914434624
HG3859-HT4129_at,5.22104853946674
X89750_at,5.22086813047445
L06133_at,5.22034178489104
U11791_at,5.21785700469794
D43968_at,5.21643497524526
D83032_at,5.21642325499578
M74099_at,5.21444530909561
L46720_s_at,5.21273494647957
U10690_f_at,5.21244575108674
D13642_at,5.21175825499895
HG3039-HT3200_at,5.2085574955485
M55153_at,5.20771054439584
L14778_s_at,5.20719836284164
D86965_at,5.20715427948651
M29971_at,5.20638369472607
U13395_at,5.2060987385516
D14663_at,5.2059954432743
M16447_at,5.20598684180467
J00073_at,5.203594262072
U71203_s_at,5.20193572577704
M11722_at,5.20067291275539
U85992_at,5.19836220523586
Y10204_at,5.19631069355334
AF009426_at,5.1945514943817
X59373_at,5.19265454879618
U13695_at,5.19190669809953
U90911_at,5.19000068477122
Z49205_at,5.18739731552258
L29008_at,5.18713872777783
U30521_at,5.18697444289169
X81889_at,5.18685452506349
L05779_at,5.18685399915007
M92424_at,5.18530465270909
M31659_at,5.18511035360853
HG2562-HT2658_s_at,5.18498490050045
L16991_at,5.18489140908111
HG3432-HT3620_s_at,5.18452431841196
U03398_at,5.18389921935469
HG1428-HT1428_s_at,5.18306298409286
L42601_f_at,5.18221742227117
M27749_at,5.18161328634371
J02986_cds1_at,5.18151099884133
X99141_at,5.18032439208951
X14329_at,5.17981835919666
D87684_at,5.17957426794806
U47101_at,5.17953885973787
D17525_at,5.17950555837869
U14187_at,5.17770314656029
Z14093_at,5.1773658401464
X16707_at,5.1773658401464
U08377_at,5.17732949656818
AC002045_xpt1_at,5.17634137497182
U55853_at,5.17587893347762
U75276_s_at,5.17527204545681
D38550_at,5.17515362267966
X91648_at,5.1740345687496
U79290_at,5.17373589370484
U94832_at,5.17361190400903
U66669_at,5.17128283179894
X98176_at,5.16859419950981
U18383_s_at,5.16768960722619
D87452_at,5.16642203099607
D78132_s_at,5.16640974302578
M21812_at,5.16516533804709
D87743_at,5.16416781519449
M75110_at,5.1639585238569
S80905_f_at,5.16390656702974
Z31695_at,5.16288734730747
S78203_at,5.16262415084278
M89473_at,5.16233779422757
L43575_s_at,5.16140675836623
L20815_at,5.15966559523403
M14123_xpt2_at,5.15829522530348
M81057_at,5.15801974062857
U72936_s_at,5.1575258272661
J00306_at,5.15724246970817
X01630_at,5.15706904172556
S77582_at,5.15688920907509
L37036_s_at,5.15684985732908
L42563_at,5.15627018505786
J02943_at,5.15595182794883
D83646_at,5.15527492705058
D63877_at,5.15525139076664
X96506_s_at,5.15375112967606
M34455_at,5.15364145193153
U28055_at,5.15304708275413
U56417_at,5.15152483258406
U67934_at,5.15121669181142
U79270_at,5.15045844017142
M82919_at,5.1494849359916
Y00636_at,5.14828390194021
M65134_s_at,5.14736080800054
U32849_at,5.14691505541574
Z29090_at,5.14623093213517
M33518_at,5.14603568013544
U84569_at,5.14328057026431
X78416_s_at,5.14093803615437
M16938_s_at,5.14014008579966
M83751_at,5.13973624023863
X92396_at,5.13907349431363
U89335_cds2_at,5.13718116347802
X63337_at,5.13642432341722
Z22555_at,5.13425412908517
D10511_at,5.13382419208257
X58529_at,5.13370037284246
D87448_at,5.13318028080228
J00148_cds2_f_at,5.13266040775124
U66497_at,5.13216789440365
Z29064_at,5.13088220003725
U82256_at,5.13021644761925
HG2075-HT2137_s_at,5.13005102574532
U14407_at,5.12731558177999
M26730_s_at,5.12696709567681
U87460_at,5.12410835766027
D80004_at,5.1240028916015
M83941_at,5.12382275560607
X58723_at,5.12375847825252
U90544_at,5.12251490311591
U28687_at,5.12206229904747
M64358_at,5.12184907378604
L32163_at,5.12140210780424
HG3075-HT3236_s_at,5.12102103390061
Z25521_s_at,5.11939604965944
X85785_rna1_at,5.11902784725369
S66431_at,5.11638900080976
J04040_at,5.11563079622601
M17262_at,5.11339326385834
X68733_rna1_at,5.11234837739496
M88579_at,5.11177282927263
U21551_at,5.1096670066406
Y07512_at,5.10896020413001
S78569_at,5.10883466991628
L41870_at,5.10616480506933
Z47553_at,5.10505819244551
HG2841-HT2968_s_at,5.10454898184588
M62397_at,5.10416327069985
M13150_s_at,5.10409107879525
Y09305_at,5.10365783250924
X65724_at,5.10290060407133
