Gene_Name,T_value_AML
X69115_at,1.01980081112466
X71345_f_at,1.01904019064344
HG3985-HT4255_at,1.0186809991903
U22178_s_at,1.01381648351293
U07225_at,1.01347803211143
M77836_at,1.01294958699998
X75308_at,1.01291689971153
HG4318-HT4588_s_at,1.01248423014829
U43030_at,1.0118570519945
Z95624_at,1.01159351933909
D10522_at,1.01033647039155
L07590_at,1.00867092553285
M23575_f_at,1.0083696054831
M21539_at,1.00803068669074
X17651_at,1.00786672025183
U08096_at,1.00769179783634
D64015_at,1.00744806881314
U09579_at,1.00528757547249
U65437_rna1_at,1.00527507047546
HG4334-HT4604_s_at,1.00276155015473
X73113_at,1.00232630581689
L48211_at,1.00176338362027
HG2868-HT3012_s_at,1.00134730970228
D50928_at,1.00069989049553
M17885_at,1.00000000000003
U31215_s_at,1.00000000000001
Z49205_at,1
Z46632_r_at,1
Z23091_rna1_at,1
Z11850_at,1
Y12556_at,1
Y09943_s_at,1
Y00757_at,1
X99076_rna1_at,1
X77777_s_at,1
X67734_at,1
X51953_at,1
X14885_rna1_s_at,1
X14346_at,1
X05839_rna1_s_at,1
X02761_s_at,1
U84573_at,1
U77970_at,1
U68030_at,1
U67092_at,1
U66033_at,1
U62434_at,1
U59286_at,1
U53506_at,1
U52960_at,1
U51003_s_at,1
U48213_at,1
U34070_s_at,1
U32989_at,1
U30245_at,1
U20816_s_at,1
U16126_at,1
U03056_at,1
U01317_cds1_at,1
S74720_at,1
M90359_at,1
M60854_at,1
M60314_at,1
M60047_at,1
M58509_cds1_s_at,1
M27288_at,1
M16707_rna1_at,1
L24564_at,1
L23959_at,1
L21715_at,1
L12052_at,1
HG907-HT907_at,1
HG4340-HT4610_at,1
HG3991-HT4261_at,1
HG3549-HT3751_at,1
HG1034-HT1034_f_at,1
D88146_at,1
D87328_at,1
D50402_at,1
D49742_at,1
D42038_at,1
D21205_at,1
D13638_s_at,1
D13305_at,1
AJ001047_at,1
AC000061_cds3_at,1
U84551_cds2_at,0.999999999999999
U17760_rna1_at,0.999999999999999
U14973_at,0.999999999999999
L06499_at,0.999999999999998
L06895_at,0.999999999999997
L04483_s_at,0.999999999999997
HG3364-HT3541_at,0.999999999999996
X06617_at,0.999999999999992
X03342_at,0.999999999999992
X15954_rna1_s_at,0.999999999999989
U17977_at,0.999999999999989
M18000_at,0.999999999999959
D88613_at,0.999697922718618
D38122_at,0.999502680018941
J02943_at,0.998689906492052
M22612_f_at,0.998252196702304
J00105_s_at,0.997581582360412
AF008445_at,0.997493713410609
X04327_at,0.997457354543806
S38953_s_at,0.997332732671222
U58675_cds1_at,0.996203439869815
M26682_at,0.996062801122091
X96584_at,0.995824801590245
J03915_s_at,0.994439836049564
U03270_at,0.993805801886858
D87937_at,0.99369066423525
HG2309-HT2405_at,0.991856157145874
L10844_at,0.990460886872633
U77846_rna1_at,0.990194135154256
U76369_at,0.989878273624651
L40933_at,0.989637747843218
U81600_at,0.989455294243872
U10689_f_at,0.989393031958337
L12468_at,0.987844024639811
X91117_rna1_at,0.987561933028374
X13334_at,0.986657808206586
HG1496-HT1496_s_at,0.984949645302456
AB006782_at,0.984531066159151
M55682_s_at,0.98438096357592
U28488_s_at,0.98306542024453
M86528_at,0.981032847527776
M69066_at,0.979658716531647
K02402_at,0.979426443230231
Z26317_at,0.97856752048245
U41740_at,0.975767528516235
S79862_s_at,0.975537867133748
D87017_cds3_at,0.97538504382373
Z28407_at,0.973929951492058
U79716_at,0.97384560012193
U92457_s_at,0.972480876412299
U12465_at,0.971090327097194
L77701_at,0.970947027147788
U50648_s_at,0.97062809909702
M91670_at,0.970003534911491
L33799_at,0.969559075324039
X97261_at,0.96828393322763
Y08999_at,0.968035319952147
HG3039-HT3200_at,0.967849679869409
Y13896_at,0.967820910223765
X91103_at,0.966731838459364
U39905_at,0.966607163178478
M62840_at,0.966287212915627
U29463_s_at,0.965606145860307
S81661_s_at,0.965343008027371
U07000_cds4_at,0.96414807213859
M33987_at,0.963790596857322
D84110_at,0.962802403126768
L42374_s_at,0.962635429481969
X99142_at,0.961800461477557
M28215_at,0.960830421592912
U89336_cds7_at,0.960025130444485
U07695_at,0.958922541806616
Z15114_at,0.956550342068128
U35234_at,0.956068246057203
S70609_at,0.956013662831027
HG3729-HT3999_f_at,0.954950235593114
U39196_at,0.954620082020736
HG662-HT662_at,0.953373039894601
HG2247-HT2332_at,0.951515714278545
X95826_at,0.95116565147181
M24439_at,0.951131548897144
M34344_at,0.950591096973988
AF002224_at,0.949887428883317
X56807_at,0.948685644095656
X01059_at,0.948209893621996
U34380_rna1_s_at,0.947960719031931
Z83806_at,0.947845774662008
U55853_at,0.947672730117672
X00038_at,0.947434240302817
U65402_at,0.945843017620637
S77361_at,0.945497773092666
X69636_at,0.943361948804544
HG880-HT880_at,0.942025508741989
L20826_at,0.941820663136051
X80590_at,0.941253678128695
X96719_at,0.940138853143721
D32129_f_at,0.939577958370754
L17075_s_at,0.938689819417016
S76978_s_at,0.937115251447533
M60299_at,0.935019379900409
Y08223_at,0.934300558769768
HG3570-HT3773_at,0.933988856192758
U79251_at,0.933624932021836
M22490_at,0.933576076967158
U06454_at,0.932835057013699
D28124_at,0.931932138842756
X52889_at,0.931029569411373
X62429_s_at,0.929240838233074
L13042_at,0.92728794319778
U94747_at,0.927010638035372
L13391_at,0.926423928231167
D29954_at,0.92598296284391
X70991_at,0.92581521945813
L08010_at,0.92553251988331
U46752_at,0.925516121025598
U10687_s_at,0.925302060654215
L14430_at,0.924804525185355
U25988_at,0.924512213190425
AD001527_cds1_at,0.92422081641981
J03934_s_at,0.923426686095287
S68271_s_at,0.923313011548437
U16127_at,0.922685410630848
Z31690_s_at,0.922072127966237
U50929_at,0.921630811939843
D89377_s_at,0.921389090444777
X15376_at,0.920953935916679
Y10313_at,0.920072037376738
U21936_at,0.919803478890474
D42085_at,0.91977152499324
M94172_s_at,0.919601125702686
U48250_at,0.919190539019008
M96789_at,0.91906600490849
U08191_s_at,0.918719622786644
U78575_at,0.918611627829837
U16861_at,0.918500233229997
X97324_at,0.918236328458992
D25248_at,0.917013536046678
M11186_at,0.916665282920187
M30625_s_at,0.916348116261313
Z78290_at,0.915454699683772
U87223_at,0.915102493562535
M29273_at,0.91450940884274
X52282_s_at,0.914403737621228
X55448_cds1_s_at,0.9136291806601
M76665_at,0.913544597959963
AB000816_s_at,0.913202861313197
U43177_at,0.913181731747691
S78569_at,0.912885950973913
U60975_at,0.911529807700113
J05016_rna1_s_at,0.910136147371491
M55531_at,0.909527931203793
X76942_s_at,0.908368688576737
M38591_at,0.907583955592612
M31169_s_at,0.907205855819162
Z28339_at,0.906819294531372
HG273-HT273_s_at,0.905766490219015
D26350_at,0.90576052569713
D83174_s_at,0.905681236107805
M14058_at,0.905460192473788
M30818_at,0.904863050110128
HG3731-HT4001_r_at,0.904446787636929
U66578_at,0.90354548364351
L14542_at,0.903404694029999
M19481_at,0.902709935126229
J03824_at,0.902701913334001
U43279_at,0.902503346131586
U24577_at,0.902005168321387
M26041_s_at,0.901529195421438
M55998_s_at,0.901418883169897
M28983_at,0.900748848307807
L13977_at,0.900307093815013
Z38133_s_at,0.899569653943597
U09412_at,0.899246485259964
X83107_at,0.898876478621369
U19251_s_at,0.89676048501259
Y09616_at,0.896504434969371
X76383_at,0.896084362960949
U52521_at,0.895358904125674
U51334_at,0.895308769315934
Y07829_xpt3_at,0.89523672171791
U64805_s_at,0.894187123573574
HG4063-HT4333_s_at,0.893971749505686
HG4116-HT4386_s_at,0.893525478695287
X94563_xpt2_r_at,0.893311009538115
Z83336_at,0.891880407340574
M24902_at,0.891253693082551
U15174_at,0.890137776669951
M14764_at,0.889858677261601
U66468_at,0.889027143277212
M30607_s_at,0.888450681173765
D49410_at,0.888397807545997
L19527_at,0.885037956675788
D80007_at,0.884471550537348
U72671_at,0.88417407389676
AJ000099_s_at,0.882377357923063
AF012270_at,0.882162846633203
L36531_at,0.880824170048125
X51730_at,0.880741624559982
X17360_rna1_at,0.880624488484921
U38276_at,0.880339728269263
X63575_s_at,0.879530109028175
HG3945-HT4215_at,0.878938112027406
M55067_at,0.878153044482835
U19147_s_at,0.877980267660778
X65727_cds2_s_at,0.877932484711145
X58298_s_at,0.87767098725267
U50360_s_at,0.877376563328742
M59815_at,0.877132931667645
J05272_at,0.876171045688049
M35198_at,0.875200546622889
D12620_s_at,0.874907675379002
L10035_at,0.87461067406801
M81379_at,0.872155135258838
U16720_rna1_s_at,0.872141486473562
HG4683-HT5108_s_at,0.871743043672957
S83513_s_at,0.870250468784
U92971_at,0.870228658024079
HG2796-HT2904_at,0.870034613887556
M26665_s_at,0.869442506091787
M31667_f_at,0.869226416958421
AF000424_s_at,0.86918559828804
D55638_at,0.868251481042467
X02404_at,0.866891771419932
U45982_at,0.86543445341747
X66360_at,0.865000766460057
U14577_s_at,0.864973322707507
U90065_s_at,0.864737212112484
L11329_at,0.864582221636568
HG658-HT658_f_at,0.863557378672024
HG4606-HT5011_at,0.863468197221356
U52153_at,0.862711957363668
J04102_at,0.862631673757096
J05633_at,0.862187616384121
M93415_at,0.862000328214005
M23114_at,0.861282732810387
U68133_at,0.860504354514009
L21893_at,0.860497587677385
HG3187-HT3366_s_at,0.860389638569249
U95090_at,0.859665183219656
U32680_at,0.859620564212254
M27436_s_at,0.859381722833681
X98311_at,0.858806795390185
V00536_rna1_at,0.858729626751784
U11791_at,0.85855032521485
J04152_rna1_s_at,0.858080112698697
M62783_at,0.857243142999686
U07856_at,0.855424554120707
M55409_s_at,0.854998041471388
D38498_f_at,0.854798681904772
M11025_s_at,0.854668564409679
X06256_at,0.85356959893258
X93510_at,0.8523845069565
U34301_at,0.850873548631199
L22650_at,0.848378888203811
HG3740-HT4010_at,0.847285857173106
M31659_at,0.845762885622261
X04470_s_at,0.845679192091252
X00274_at,0.845423945914448
Z48051_rna1_at,0.844627825485682
M64925_at,0.843810925265898
HG2239-HT2324_r_at,0.843478208685946
HG2191-HT2261_at,0.843056124155136
U27193_at,0.841769454600141
L35035_at,0.841475962182911
U22029_f_at,0.839977860105206
S81916_at,0.839254583099103
X92368_at,0.837645683665517
L24893_s_at,0.837504483930208
AB000220_at,0.836040869177593
L34409_at,0.835451128449964
M65062_at,0.834905109522369
D78367_at,0.834259187714866
HG2460-HT2556_at,0.83423887988833
M74093_at,0.834137122170472
AF007551_at,0.833967826705351
D13897_rna2_at,0.831650081201178
S80335_at,0.831276268919671
U13395_at,0.829982448107407
M24364_at,0.829881437238531
M24748_cds2_s_at,0.829709660537436
U32114_at,0.829529467351333
HG3107-HT3283_s_at,0.829251111658786
U79298_at,0.828807339627544
M14949_at,0.828492274796502
S82447_s_at,0.82842931133675
M97496_at,0.828211129834049
M73746_s_at,0.826139059661082
U08854_s_at,0.823913514472361
U65416_rna1_s_at,0.822493904091346
L40377_at,0.821717762930643
L38932_at,0.821171275380395
AB002314_at,0.820534839557931
L32137_at,0.819720956412406
X07496_at,0.818861823287955
U01691_s_at,0.818307155127876
Y00477_at,0.817955385856534
D42045_at,0.817868661050014
X04688_at,0.817828941071399
L37792_at,0.81754176660841
U17280_at,0.817232704545156
M11718_at,0.815502121971682
AF000430_at,0.815348795883833
M74525_at,0.815178683779509
L76191_at,0.815159703281857
M13149_at,0.815015468257905
X74819_at,0.814065752924002
M96859_at,0.813690942694823
J04513_at,0.813681563300309
X15525_rna1_at,0.812104912100523
X57398_at,0.810181966968534
X68985_s_at,0.809212317180331
M37763_at,0.808832793801212
U70732_rna1_at,0.808500697792027
U03486_at,0.807150320699549
HG2564-HT2660_s_at,0.80707287277756
HG2075-HT2137_s_at,0.806661489709096
M68840_at,0.806191661038445
D82326_at,0.805503763786453
J04742_at,0.805428551931683
X67697_at,0.805233864964843
D83542_at,0.804840526688715
J00146_at,0.804398273053723
Y08836_at,0.804382119754863
Z33642_at,0.804366777134441
HG3132-HT3308_at,0.804031594355531
Y07828_at,0.803546868634906
HG1761-HT1778_s_at,0.802683421104395
U42408_at,0.802123519662795
U85611_at,0.801854818916413
Z14000_at,0.801121043311285
L24203_at,0.800705979747637
D86988_at,0.800218498488206
AB000409_at,0.798533817920514
HG2147-HT2217_r_at,0.798241700241812
X57129_at,0.798086741622857
D78011_at,0.797887127060971
M92303_at,0.797528291351302
L15344_at,0.797428236248715
X63422_at,0.797147126696424
J05556_at,0.79651180593478
U41371_at,0.796356104993569
L37368_at,0.795763680029358
U40282_at,0.795619684899734
M33478_at,0.794098524587675
X63657_at,0.793029173169819
Z97054_xpt2_at,0.79173864015515
X80062_at,0.791733631471072
X14690_s_at,0.789608461417734
M84605_at,0.788663020093241
L42563_at,0.788591871223623
U03272_at,0.788179597411205
X78924_at,0.787877945329574
D63412_at,0.787191963245448
D78132_s_at,0.786488211035189
L05779_at,0.785777535709332
D38037_at,0.78448091377133
U83598_at,0.783393045399839
HG2290-HT2386_at,0.782528124664792
X68314_at,0.780794317445273
M25269_at,0.779982074413877
U11875_s_at,0.779865682399389
J04168_at,0.778151122915929
S76853_s_at,0.778054826590911
M88468_at,0.77601954895593
X89067_at,0.775854127960081
U73477_s_at,0.774837976993914
AC002115_rna2_at,0.774357616342307
M93405_at,0.772863270806027
M36341_at,0.770360639750372
D12775_s_at,0.769749755881035
U18300_at,0.769380132560494
M90366_at,0.769293855440888
U31875_at,0.769047035819287
S83366_cds3_at,0.768976906371435
S69265_s_at,0.767949031109995
L35545_at,0.767767289474283
U90915_at,0.767612664302931
X87160_at,0.766099371690152
AB000896_at,0.765412219312311
M95929_at,0.76536808958072
U83326_s_at,0.76391113507175
M81780_cds5_at,0.763699128206171
X74987_s_at,0.763028161370935
L20860_at,0.762280024525339
X06700_s_at,0.761852662804507
M65290_at,0.760851522583395
X61079_at,0.760270685007884
HG3236-HT3413_f_at,0.759408889349033
U79299_at,0.759201829361112
U22377_at,0.756580116254264
J03827_at,0.75396349843041
HG3730-HT4000_s_at,0.752249036736852
S75313_at,0.751091860495787
HG2604-HT2700_at,0.751034807594001
M76180_at,0.751030500254524
X03656_rna1_at,0.750504752603715
HG1877-HT1917_s_at,0.750411060796314
X67491_f_at,0.750037572484161
U90914_at,0.749938831761624
X99140_at,0.749090762234842
M95767_at,0.749055806207958
D87435_at,0.749002103930344
J00139_s_at,0.74735181548847
Z74615_at,0.747163320817564
X60957_at,0.746909243668476
M89470_s_at,0.74680919596272
M13829_s_at,0.746635256296242
HG2348-HT2444_s_at,0.746460347069146
Z80780_f_at,0.746190319135333
U62317_rna6_at,0.746145237568672
U53830_at,0.745696667246147
HG831-HT831_at,0.745498119153338
M76424_at,0.744517498183075
U22431_s_at,0.74420321300439
J05037_at,0.742767466882986
M16938_s_at,0.742679897210422
L35546_at,0.742673269598853
L42324_at,0.740887359765674
AB000381_s_at,0.740587575568613
U90426_at,0.740138106774902
D10656_at,0.735538422895686
L38486_at,0.735509195728435
U11732_at,0.733967389374969
Z48519_s_at,0.733889726663487
L13434_at,0.7336257262314
HG3635-HT3845_f_at,0.733582992324649
X81636_at,0.733560582710173
X90392_at,0.732815939242591
HG3431-HT3616_s_at,0.73273708741803
M24351_cds2_at,0.73230319382573
U03398_at,0.732184315137621
S75295_at,0.731535746009865
X98253_at,0.730978176464342
M85220_at,0.729875040930396
U37707_at,0.729728030703335
Y00281_at,0.728681865285091
U17579_rna1_at,0.727423446211401
M35999_at,0.727148247369256
X77548_at,0.726375778397655
M14158_cds4_at,0.726283672479581
M31516_s_at,0.725406855787199
HG732-HT732_at,0.724002469974225
U63542_at,0.72384711625494
U20758_rna1_at,0.723458670936824
M87770_at,0.722975915402285
U15641_s_at,0.721630122018253
M90656_at,0.721334810875711
U09609_at,0.719158539732127
U46571_at,0.718070337387782
D87673_at,0.717013570452944
X56494_at,0.716577410255856
L05187_at,0.715335333524568
X83572_at,0.715285911404928
M35878_at,0.714791500496512
S81264_s_at,0.714204794721702
M15517_cds3_s_at,0.713746860249599
M61855_at,0.713124163840693
U10685_at,0.712263249682848
M93284_at,0.711916107835243
L38616_at,0.711637309941806
X92518_s_at,0.710414473749436
X66362_at,0.710256577268534
AC000099_at,0.709921128498854
U66077_at,0.709566332054788
X52022_at,0.709215120207206
S43646_at,0.709162949431522
Y08417_s_at,0.708173319362827
D88799_at,0.707158208601481
Z70276_s_at,0.707152223453598
U31099_at,0.706394679891781
D90084_at,0.70621846584113
M60751_at,0.705376550978209
M85165_at,0.702906138418613
D26561_cds2_at,0.701421308072675
M16474_s_at,0.701337958742291
D89016_at,0.69991553286078
D89077_at,0.698788258151304
U60873_at,0.698558680945709
U73167_cds7_at,0.698078081317196
U09002_at,0.697154104130137
U72509_s_at,0.696660938855788
D17532_at,0.695631809610734
L38941_at,0.694421597127503
U86759_s_at,0.693474653063792
U09850_at,0.691762826210107
X94754_at,0.690020665706307
HG2442-HT2538_at,0.688898021931969
U17969_at,0.688681209607592
U16812_s_at,0.688286427715634
U66661_at,0.687306040672348
U65785_at,0.68715966994769
HG3355-HT3532_at,0.686979792905045
U51711_at,0.686654306534926
U09196_at,0.684906759189988
HG2007-HT2056_s_at,0.684493976183189
M14565_at,0.682730616629503
U30930_at,0.681607532989069
HG2714-HT2810_at,0.68031940111103
U09510_s_at,0.679371880387238
HG4517-HT4920_s_at,0.678692540275358
U86070_at,0.677962568901596
HG3994-HT4264_at,0.676863084334215
Y07759_at,0.676759591303863
HG3248-HT3425_at,0.676670585762667
M81883_at,0.675389265841603
U31929_s_at,0.674961310788108
X59618_at,0.67429823459275
X76180_at,0.67360670909608
M20566_at,0.673197280069114
M97675_at,0.672022341916854
X68733_rna1_at,0.671219164404946
U55206_at,0.670135807851256
D21337_at,0.669527523052432
U49089_at,0.669475409307192
J03278_at,0.667615508225436
M93221_at,0.666701741252662
S71824_at,0.666663914118209
M55024_s_at,0.666290109391747
M95627_at,0.665357846387808
HG1751-HT1768_at,0.665303897400981
U18934_at,0.665134083846308
X02750_at,0.662211327328666
D90209_at,0.661240399815047
M33317_f_at,0.659729721421736
U47334_at,0.659234506338789
D80002_at,0.65917323717446
M16282_at,0.657957184655592
HG2260-HT2349_s_at,0.656539695054014
HG2602-HT2698_at,0.656412127931333
L14269_at,0.65546662170771
L13740_at,0.654811775466975
X16662_at,0.654136810095851
HG4480-HT4833_at,0.654132135252574
HG3954-HT4224_s_at,0.654010478241817
U78525_at,0.653892188187289
M93718_at,0.653804662448714
D63478_at,0.653603633860888
M34667_at,0.653460560734732
D88797_at,0.653212601469989
U63090_at,0.653159830028813
M97796_s_at,0.652726541090744
M16973_at,0.652682083332608
L32866_at,0.65159592987068
U82987_at,0.649189601641912
U46023_at,0.649063620715141
U12140_at,0.648749503991792
D11151_at,0.648402320013464
M63896_at,0.647260289914937
X89426_at,0.646604664893546
X87344_cds10_at,0.646538004745155
M94893_at,0.646522142079432
X80692_at,0.645280299299813
U56816_at,0.644839239582422
U40038_at,0.644681643387449
U53442_at,0.643987292671452
U79253_at,0.642167207128887
U00001_s_at,0.641894147010292
D31716_at,0.641197300799942
U08021_at,0.641180068116419
U30998_at,0.640266748984645
X90999_at,0.639681957356488
M74161_at,0.638157712519613
D38537_s_at,0.638097639778156
D64154_at,0.638016790480343
U86214_at,0.637238610151421
L13761_rna1_at,0.636910254697994
M11973_cds1_at,0.635516541580947
U17418_at,0.633549866232728
U89278_at,0.633446266114227
D85423_at,0.633244510373745
J05068_at,0.633049410154352
M95585_s_at,0.632843223100498
U79252_at,0.63208172203581
U51096_at,0.632077687390773
M34182_at,0.632012583106136
D25216_at,0.631018820256935
M15465_s_at,0.630400606232847
U89336_cds6_at,0.62901388322164
L29306_s_at,0.626531518760702
X89066_at,0.624708877245725
U53347_at,0.624704468253352
Z83735_at,0.623997875917652
Y08263_at,0.623384138921778
X90824_s_at,0.622539830683759
D16154_at,0.622442818628204
D86963_at,0.622276308740583
X52773_at,0.622079473094251
K02405_f_at,0.62159797048002
L18960_at,0.621035012194228
X77753_at,0.620480963007316
X80818_at,0.619634918148567
U53786_at,0.619613296983662
U55258_at,0.619372045176357
U43203_s_at,0.618094720566936
D83777_at,0.617860783899329
U52518_at,0.616617354167174
U32376_at,0.615692107757432
U79263_at,0.615497935094655
U46692_rna1_at,0.615375313531821
HG4542-HT4947_at,0.614941484907047
L40636_at,0.613595896296955
X89894_at,0.612622249181955
L07949_at,0.612539632744139
HG2614-HT2710_at,0.612426374142162
D38163_s_at,0.611021764967435
U17894_at,0.610365819526804
U43899_at,0.61027745731475
U96114_at,0.610199372253015
HG2507-HT2603_at,0.609923727601754
M85247_at,0.609051791372795
X77922_s_at,0.608192526388255
D84307_at,0.607275455692847
U15552_at,0.606400573258542
V00535_rna2_s_at,0.605958259256622
X15306_rna1_at,0.604332816263101
U10362_at,0.603958386808457
HG4178-HT4448_at,0.603240167032123
U43843_at,0.601952121786582
D63390_at,0.601804111774198
L36922_at,0.601090125194719
U64197_at,0.599792992214753
M69238_at,0.599546583640751
X06268_at,0.599330328720056
U56998_at,0.599120556306627
L13943_at,0.597443595060577
U09607_at,0.596632045782398
X16699_at,0.595709897019612
M14539_at,0.594636675833185
X79683_s_at,0.594153568396247
HG384-HT384_at,0.592737266065387
AB002382_at,0.59207350422198
X13227_at,0.591495117545729
U13220_at,0.591044054184877
L76569_at,0.59103589509504
Z46629_at,0.590661987468111
J03890_rna1_at,0.59041676396479
X85106_at,0.589300174487932
U74667_at,0.588715573932684
X03072_at,0.588130990226721
L34355_at,0.587890897474774
M64269_s_at,0.587603344305022
M80629_at,0.586739418263775
M33882_at,0.586695022893255
U55209_at,0.585522722896083
M85164_at,0.584287053597378
U49082_at,0.584071392931305
V00503_at,0.582521776019811
AJ001421_at,0.582238444656924
X03068_f_at,0.581959905751831
M83186_at,0.581803815165884
Z26876_at,0.581409845812103
U18550_at,0.581346000143721
X60104_s_at,0.581057232332421
L76528_s_at,0.580110613370789
Y13153_at,0.580104387902689
U39840_at,0.580057353611463
D79991_at,0.579978518358105
M23294_at,0.579784123948712
HG3286-HT3463_at,0.579124621521769
HG2149-HT2219_at,0.579059074671474
U22961_s_at,0.578792843965173
M60721_at,0.578691532532974
M92269_f_at,0.578190043188226
U93091_at,0.578040938266798
U70136_at,0.577838418872017
X13293_at,0.577806225350814
D79996_at,0.577527068771599
D63851_at,0.576390670015849
U82671_cds2_at,0.576315777582524
U70439_s_at,0.570816797179497
X13916_at,0.570092363763285
M95936_s_at,0.569866979364225
D17547_at,0.567667881524008
M25629_at,0.567180056935459
M21665_s_at,0.566317244542938
S79267_at,0.565881297028323
M36634_at,0.565752518236434
M26061_at,0.564532043397071
Z69720_at,0.562950933609408
U51477_at,0.562396329745112
M60922_at,0.562094813484956
X92396_at,0.561413087462646
S80050_at,0.56111574246782
U43185_s_at,0.560410188096605
L08904_at,0.55792257636729
X04143_at,0.555466841020625
L77566_at,0.553999489480976
X64994_at,0.553493452080352
J00220_cds4_at,0.553200022662108
M25667_at,0.553043158886231
U00946_at,0.552645380534281
M60052_at,0.550422160445801
X94910_at,0.550224597364439
X59841_at,0.549715960283582
X02956_at,0.549663746904716
U44105_at,0.549326859157092
U68111_at,0.545495238889976
X61755_rna1_s_at,0.545075668657033
U35048_at,0.544208582402585
Y10510_at,0.542370253919256
U09584_at,0.542066828321971
M22538_at,0.541671594180948
M68874_at,0.540647432043786
L25878_s_at,0.54028757795817
D31885_at,0.540249374805249
U71203_s_at,0.539244190577557
M36803_at,0.537658140420018
M62424_at,0.537251676508518
Y00764_at,0.536705124982333
M10051_s_at,0.53538636758465
U38372_at,0.533984857131849
D13146_cds1_at,0.532965238153582
HG2730-HT2827_s_at,0.532134440105602
M15990_at,0.531720803230754
L40400_at,0.531647414647298
M76766_at,0.529706387760738
U24152_at,0.529683822391516
S58733_at,0.529212667438599
X63454_at,0.527792200607057
M21064_at,0.527765836677432
HG3521-HT3715_at,0.52692733890167
U45975_at,0.52529993817254
D63877_at,0.52450079254565
HG3313-HT3490_at,0.523595811830566
D38503_at,0.523450855617797
U19261_at,0.522815624423392
K02765_at,0.522713499274963
Z94753_s_at,0.522248993324077
U09303_at,0.521628575676872
U81787_at,0.521444039827613
U87964_at,0.519979486638685
M12529_at,0.517834855499844
X57985_rna2_at,0.517288012557693
U03397_s_at,0.515900058950401
X99393_s_at,0.515726433994787
U12595_at,0.515177501977724
M28879_at,0.514431633398724
X80822_at,0.514425629860518
D14530_at,0.514202400680801
M60830_at,0.514025291494955
D88213_at,0.512770282385993
U58516_at,0.512282435857233
X99947_at,0.511853856350312
U77845_at,0.5112800521992
M58525_s_at,0.510706775976868
U33818_at,0.509985662254901
M30894_at,0.509233925777943
U26591_at,0.508743430893902
L78833_cds2_at,0.508575548748816
X81817_at,0.508365087394952
L25085_at,0.505423499492661
Y10511_at,0.505387817834109
D87845_at,0.504854634537537
U58130_at,0.504820381161532
D26528_at,0.504004132102159
U71088_at,0.502706817316938
D88795_at,0.500017053870776
S72043_rna1_at,0.499837526604623
X79439_at,0.499829771802167
D21267_at,0.499489643890906
D28364_at,0.49909647221871
J02758_s_at,0.499042903519582
U43408_at,0.498562564214897
U02632_at,0.498212543853084
U38904_at,0.497361124846747
X92098_at,0.496610497098243
L49380_at,0.495620027494287
U49065_at,0.495453003926307
S74445_at,0.494049552746568
D37781_s_at,0.493927005320618
U83908_at,0.493384423181432
HG2797-HT2906_s_at,0.492777052930829
U13022_at,0.492634227615939
D86096_cds3_at,0.491943400867451
X54232_at,0.491937027658011
L32179_at,0.49011934946911
L18877_f_at,0.49004234192799
L47726_at,0.489756927955535
L21998_at,0.489747223910054
K02766_at,0.489535925303349
U43901_rna1_s_at,0.48952930614305
X07024_at,0.489057918272461
M64099_at,0.486998258676541
D00591_at,0.485962191658094
S81737_s_at,0.485205717102202
S79781_at,0.484996578888901
HG3342-HT3519_s_at,0.484338653197946
M57423_f_at,0.484153444338699
U85245_at,0.482210981212316
U67733_at,0.482124071565323
M20137_at,0.481729339176653
M94345_at,0.478007178127565
U40215_at,0.477385101399921
U27326_s_at,0.47668122915493
U79273_at,0.475241216762351
U00951_at,0.474986994213213
L38490_s_at,0.474136222174269
AB006781_s_at,0.474019237532374
D28483_at,0.473528955673157
J04988_at,0.472059124407594
Y10262_s_at,0.471687838211609
U50383_at,0.47065414578771
X74295_at,0.469633716876464
M60748_at,0.468297418897588
J04809_rna1_at,0.467451269112423
Z31357_at,0.467401333893554
L34075_at,0.467352652304411
M20530_at,0.466156448035224
U54617_at,0.465385519731745
AF000545_at,0.464064433681025
U61167_at,0.463854368724645
U49837_at,0.462132624380692
M91368_s_at,0.461020445557574
HG1205-HT1205_at,0.459735307741849
U77735_at,0.4581632913561
L15296_s_at,0.456656610276182
HG4051-HT4321_at,0.455435218754945
L12760_s_at,0.454674806671938
X67098_at,0.454603784334159
X95406_at,0.454081137447185
U52111_rna3_at,0.453851793641717
U25433_at,0.453086631356865
U66702_at,0.452311301142026
J03027_at,0.452305156688216
D14661_at,0.452259614300369
U70660_at,0.450484720374803
L35475_at,0.449659944163499
X02530_at,0.449294104315969
X01388_at,0.449163232408515
L20859_at,0.448782743999575
V01515_cds1_at,0.447585752160432
Y07566_at,0.447241777143294
X64877_at,0.44648197406637
D16593_at,0.44610442543116
Z11899_s_at,0.445059483883092
L76224_at,0.44471014769677
D11327_s_at,0.444530268857496
X57025_at,0.444169376341578
D50931_at,0.443715235450803
S70004_at,0.443565440155778
HG4185-HT4455_at,0.442988905083497
X82068_at,0.442486765182775
HG2279-HT2375_at,0.441987144408314
M81181_s_at,0.440128133546865
L08187_at,0.43941338537709
D78156_at,0.438274337779626
U79257_at,0.438178553759751
X83492_s_at,0.434774920212468
U70671_at,0.434527687028048
U52828_s_at,0.433155506940183
M60503_at,0.432602458095011
HG2510-HT2606_at,0.431533312665745
